"n","p1","a","rho","s","F_true","avg_F_dir","avg_F_dirSD","avg_F_hat","bias_dir","bias_dirSD","bias_hat","mse_dir","mse_dirSD","mse_hat","var_dir","var_dirSD","var_hat","estimator","bias","mse","var"
100,0.25,3,0,-2.7,0.003467,0.00346,0.10318,0.003751,-7e-06,0.099713,0.000284,3.3e-05,0.010044,0.000106,3.3e-05,0.000101,0.000106,"dir_sd",0.099713,0.010044,0.000101
100,0.25,3,0,-2.6,0.004661,0.00474,0.10446,0.0048,7.9e-05,0.099799,0.000139,4.1e-05,0.010074,0.000139,4.1e-05,0.000114,0.000139,"dir_sd",0.099799,0.010074,0.000114
100,0.25,3,0,-2.5,0.00621,0.0063,0.10602,0.006287,9e-05,0.099811,7.7e-05,5.5e-05,0.010097,0.000175,5.5e-05,0.000135,0.000175,"dir_sd",0.099811,0.010097,0.000135
100,0.25,3,0,-2.4,0.008198,0.00844,0.10816,0.008386,0.000242,0.099963,0.000188,7.8e-05,0.010156,0.000227,7.8e-05,0.000164,0.000228,"dir_sd",0.099963,0.010156,0.000164
100,0.25,3,0,-2.3,0.010724,0.01094,0.11066,0.011103,0.000216,0.099936,0.000379,0.000106,0.010193,0.00031,0.000106,0.000206,0.000311,"dir_sd",0.099936,0.010193,0.000206
100,0.25,3,0,-2.2,0.013903,0.0136,0.11332,0.014568,-0.000303,0.099417,0.000665,0.000131,0.010127,0.000419,0.000131,0.000244,0.000419,"dir_sd",0.099417,0.010127,0.000244
100,0.25,3,0,-2.1,0.017864,0.01822,0.11794,0.018706,0.000356,0.100076,0.000842,0.000162,0.01031,0.000553,0.000163,0.000295,0.000554,"dir_sd",0.100076,0.01031,0.000295
100,0.25,3,0,-2,0.02275,0.0235,0.12322,0.023664,0.00075,0.10047,0.000914,0.000219,0.010471,0.000712,0.000219,0.000378,0.000713,"dir_sd",0.10047,0.010471,0.000378
100,0.25,3,0,-1.9,0.028717,0.02966,0.12938,0.029818,0.000943,0.100664,0.001101,0.000281,0.010585,0.000896,0.000281,0.000452,0.000897,"dir_sd",0.100664,0.010585,0.000452
100,0.25,3,0,-1.8,0.03593,0.03628,0.136,0.037185,0.00035,0.10007,0.001255,0.00034,0.010537,0.001117,0.00034,0.000524,0.001117,"dir_sd",0.10007,0.010537,0.000524
100,0.25,3,0,-1.7,0.044565,0.04498,0.1447,0.046029,0.000415,0.100135,0.001463,0.000398,0.010622,0.001376,0.000399,0.000596,0.001376,"dir_sd",0.100135,0.010622,0.000596
100,0.25,3,0,-1.6,0.054799,0.05498,0.1547,0.056679,0.000181,0.099901,0.00188,0.000495,0.010691,0.001683,0.000496,0.000712,0.001683,"dir_sd",0.099901,0.010691,0.000712
100,0.25,3,0,-1.5,0.066807,0.06722,0.16694,0.069026,0.000413,0.100133,0.002219,0.000612,0.010879,0.002088,0.000613,0.000854,0.002087,"dir_sd",0.100133,0.010879,0.000854
100,0.25,3,0,-1.4,0.080757,0.08142,0.18114,0.08296,0.000663,0.100384,0.002203,0.000727,0.011062,0.00254,0.000728,0.000987,0.00254,"dir_sd",0.100384,0.011062,0.000987
100,0.25,3,0,-1.3,0.0968,0.0978,0.19752,0.09881,0.001,0.10072,0.002009,0.000821,0.01122,0.003103,0.000822,0.001078,0.003105,"dir_sd",0.10072,0.01122,0.001078
100,0.25,3,0,-1.2,0.11507,0.1158,0.21552,0.116556,0.00073,0.100451,0.001486,0.000939,0.01129,0.003637,0.000941,0.001202,0.003642,"dir_sd",0.100451,0.01129,0.001202
100,0.25,3,0,-1.1,0.135666,0.13662,0.23634,0.136328,0.000954,0.100674,0.000662,0.001067,0.011472,0.004155,0.001068,0.00134,0.004163,"dir_sd",0.100674,0.011472,0.00134
100,0.25,3,0,-1,0.158655,0.1601,0.25982,0.158717,0.001445,0.101165,6.2e-05,0.0013,0.011818,0.00466,0.001301,0.001587,0.004669,"dir_sd",0.101165,0.011818,0.001587
100,0.25,3,0,-0.9,0.18406,0.18498,0.2847,0.183549,0.00092,0.10064,-0.000511,0.001398,0.011812,0.005107,0.0014,0.001687,0.005117,"dir_sd",0.10064,0.011812,0.001687
100,0.25,3,0,-0.8,0.211855,0.212,0.31172,0.210581,0.000145,0.099865,-0.001274,0.001613,0.011896,0.005567,0.001616,0.001927,0.005576,"dir_sd",0.099865,0.011896,0.001927
100,0.25,3,0,-0.7,0.241964,0.24184,0.34156,0.240149,-0.000124,0.099597,-0.001814,0.001673,0.01187,0.006035,0.001676,0.001955,0.006044,"dir_sd",0.099597,0.01187,0.001955
100,0.25,3,0,-0.6,0.274253,0.27348,0.3732,0.271563,-0.000773,0.098947,-0.00269,0.001827,0.011865,0.006475,0.00183,0.002078,0.006481,"dir_sd",0.098947,0.011865,0.002078
100,0.25,3,0,-0.5,0.308538,0.3066,0.40632,0.304832,-0.001938,0.097783,-0.003705,0.001955,0.011734,0.006872,0.001955,0.002176,0.006872,"dir_sd",0.097783,0.011734,0.002176
100,0.25,3,0,-0.4,0.344578,0.34292,0.44264,0.339826,-0.001658,0.098062,-0.004752,0.002149,0.011966,0.00732,0.002151,0.002355,0.007312,"dir_sd",0.098062,0.011966,0.002355
100,0.25,3,0,-0.3,0.382089,0.38054,0.48026,0.375666,-0.001549,0.098172,-0.006423,0.002334,0.012135,0.007751,0.002337,0.002502,0.007725,"dir_sd",0.098172,0.012135,0.002502
100,0.25,3,0,-0.2,0.42074,0.41984,0.51956,0.412559,-9e-04,0.09882,-0.008181,0.002437,0.012329,0.0081,0.002441,0.002569,0.008049,"dir_sd",0.09882,0.012329,0.002569
100,0.25,3,0,-0.0999999999999996,0.460172,0.4595,0.55922,0.450532,-0.000672,0.099048,-0.00964,0.00258,0.012482,0.0084,0.002584,0.002677,0.008324,"dir_sd",0.099048,0.012482,0.002677
100,0.25,3,0,0,0.5,0.499,0.59872,0.488689,-0.001,0.09872,-0.011311,0.002697,0.012501,0.008539,0.002702,0.002761,0.008428,"dir_sd",0.09872,0.012501,0.002761
100,0.25,3,0,0.100000000000001,0.539828,0.5385,0.63822,0.527352,-0.001328,0.098393,-0.012476,0.002654,0.012372,0.008597,0.002658,0.002696,0.008458,"dir_sd",0.098393,0.012372,0.002696
100,0.25,3,0,0.2,0.57926,0.5785,0.67822,0.565728,-0.00076,0.098961,-0.013532,0.002794,0.012575,0.008541,0.002799,0.002787,0.008375,"dir_sd",0.098961,0.012575,0.002787
100,0.25,3,0,0.3,0.617911,0.61842,0.71814,0.603246,0.000509,0.100229,-0.014665,0.00258,0.0126,0.008322,0.002585,0.002559,0.008124,"dir_sd",0.100229,0.0126,0.002559
100,0.25,3,0,0.4,0.655422,0.65564,0.75536,0.639664,0.000218,0.099939,-0.015758,0.002391,0.012316,0.008069,0.002396,0.002333,0.007837,"dir_sd",0.099939,0.012316,0.002333
100,0.25,3,0,0.5,0.691462,0.69186,0.79158,0.674486,0.000398,0.100118,-0.016976,0.002228,0.012151,0.007804,0.002233,0.002132,0.007531,"dir_sd",0.100118,0.012151,0.002132
100,0.25,3,0,0.600000000000001,0.725747,0.72604,0.82576,0.707968,0.000293,0.100013,-0.017779,0.00206,0.011929,0.007426,0.002064,0.001931,0.007124,"dir_sd",0.100013,0.011929,0.001931
100,0.25,3,0,0.7,0.758036,0.75778,0.8575,0.739808,-0.000256,0.099464,-0.018228,0.001945,0.011675,0.006937,0.001949,0.001785,0.006618,"dir_sd",0.099464,0.011675,0.001785
100,0.25,3,0,0.800000000000001,0.788145,0.78786,0.88758,0.769626,-0.000285,0.099436,-0.018519,0.001854,0.011551,0.006409,0.001857,0.001667,0.006078,"dir_sd",0.099436,0.011551,0.001667
100,0.25,3,0,0.9,0.81594,0.81592,0.915568,0.797706,-2e-05,0.099628,-0.018234,0.001519,0.011229,0.005733,0.001522,0.001305,0.005412,"dir_sd",0.099628,0.011229,0.001305
100,0.25,3,0,1,0.841345,0.84148,0.940807,0.823811,0.000135,0.099462,-0.017534,0.001321,0.010956,0.005061,0.001324,0.001066,0.004763,"dir_sd",0.099462,0.010956,0.001066
100,0.25,3,0,1.1,0.864334,0.86502,0.962988,0.847449,0.000686,0.098654,-0.016885,0.0012,0.010566,0.004359,0.001202,0.000835,0.004082,"dir_sd",0.098654,0.010566,0.000835
100,0.25,3,0,1.2,0.88493,0.886,0.980477,0.86918,0.00107,0.095547,-0.01575,0.001014,0.009628,0.003663,0.001015,5e-04,0.003422,"dir_sd",0.095547,0.009628,5e-04
100,0.25,3,0,1.3,0.9032,0.9045,0.991353,0.888702,0.0013,0.088153,-0.014497,0.000878,0.007984,0.003093,0.000878,0.000214,0.002889,"dir_sd",0.088153,0.007984,0.000214
100,0.25,3,0,1.4,0.919243,0.92096,0.997276,0.905883,0.001717,0.078032,-0.01336,0.000712,0.006144,0.002606,0.000711,5.5e-05,0.002432,"dir_sd",0.078032,0.006144,5.5e-05
100,0.25,3,0,1.5,0.933193,0.93532,0.999584,0.920814,0.002127,0.066391,-0.012379,0.000566,0.004419,0.0022,0.000563,1.1e-05,0.002051,"dir_sd",0.066391,0.004419,1.1e-05
100,0.25,3,0,1.6,0.945201,0.94622,0.999857,0.933441,0.001019,0.054656,-0.011759,0.000466,0.002991,0.001847,0.000466,3e-06,0.001712,"dir_sd",0.054656,0.002991,3e-06
100,0.25,3,0,1.7,0.955435,0.95628,0.999967,0.944122,0.000845,0.044532,-0.011313,0.00039,0.001984,0.001543,0.000391,1e-06,0.001418,"dir_sd",0.044532,0.001984,1e-06
100,0.25,3,0,1.8,0.96407,0.96492,0.999987,0.953149,0.00085,0.035917,-0.01092,0.000346,0.00129,0.00127,0.000346,0,0.001153,"dir_sd",0.035917,0.00129,0
100,0.25,3,0,1.9,0.971283,0.97228,0.999987,0.960722,0.000997,0.028703,-0.010561,0.000291,0.000824,0.001034,0.000291,0,0.000924,"dir_sd",0.028703,0.000824,0
100,0.25,3,0,2,0.97725,0.97824,1,0.967061,0.00099,0.02275,-0.010189,0.000225,0.000518,0.000832,0.000225,0,0.00073,"dir_sd",0.02275,0.000518,0
100,0.25,3,0,2.1,0.982136,0.98286,1,0.972345,0.000724,0.017864,-0.00979,0.000171,0.000319,0.000659,0.00017,0,0.000564,"dir_sd",0.017864,0.000319,0
100,0.25,3,0,2.2,0.986097,0.98616,1,0.976888,6.3e-05,0.013903,-0.009208,0.000134,0.000193,0.000526,0.000135,0,0.000442,"dir_sd",0.013903,0.000193,0
100,0.25,3,0,2.3,0.989276,0.98894,1,0.980546,-0.000336,0.010724,-0.00873,0.000101,0.000115,0.000426,0.000101,0,0.000351,"dir_sd",0.010724,0.000115,0
100,0.25,3,0,2.4,0.991802,0.99148,1,0.983233,-0.000322,0.008198,-0.008569,7.7e-05,6.7e-05,0.000363,7.7e-05,0,0.00029,"dir_sd",0.008198,6.7e-05,0
100,0.25,3,0,2.5,0.99379,0.99344,1,0.985498,-0.00035,0.00621,-0.008292,5.8e-05,3.9e-05,0.000305,5.8e-05,0,0.000237,"dir_sd",0.00621,3.9e-05,0
100,0.25,3,0,2.6,0.995339,0.99508,1,0.987232,-0.000259,0.004661,-0.008107,4.6e-05,2.2e-05,0.000261,4.6e-05,0,0.000196,"dir_sd",0.004661,2.2e-05,0
100,0.25,3,0,2.7,0.996533,0.99622,1,0.988585,-0.000313,0.003467,-0.007948,3.6e-05,1.2e-05,0.000223,3.6e-05,0,0.00016,"dir_sd",0.003467,1.2e-05,0
100,0.25,3,0,2.8,0.997445,0.9974,1,0.989643,-4.5e-05,0.002555,-0.007802,2.6e-05,7e-06,0.000183,2.6e-05,0,0.000123,"dir_sd",0.002555,7e-06,0
100,0.25,3,0,2.9,0.998134,0.99808,1,0.990456,-5.4e-05,0.001866,-0.007678,1.9e-05,3e-06,0.000149,1.9e-05,0,9e-05,"dir_sd",0.001866,3e-06,0
100,0.25,3,0,3,0.99865,0.99848,1,0.991139,-0.00017,0.00135,-0.007511,1.5e-05,2e-06,0.000119,1.5e-05,0,6.3e-05,"dir_sd",0.00135,2e-06,0
100,0.25,3,0,3.1,0.999032,0.99878,1,0.991716,-0.000252,0.000968,-0.007316,1.3e-05,1e-06,9.5e-05,1.3e-05,0,4.2e-05,"dir_sd",0.000968,1e-06,0
100,0.25,3,0,3.2,0.999313,0.99908,1,0.992182,-0.000233,0.000687,-0.007131,1e-05,0,7.7e-05,1e-05,0,2.7e-05,"dir_sd",0.000687,0,0
100,0.25,3,0,3.3,0.999517,0.99934,1,0.992565,-0.000177,0.000483,-0.006952,7e-06,0,6.4e-05,7e-06,0,1.6e-05,"dir_sd",0.000483,0,0
100,0.25,3,0,3.4,0.999663,0.99958,1,0.992814,-8.3e-05,0.000337,-0.006849,5e-06,0,5.6e-05,5e-06,0,1e-05,"dir_sd",0.000337,0,0
100,0.25,3,0,3.5,0.999767,0.99972,1,0.99302,-4.7e-05,0.000233,-0.006747,3e-06,0,5e-05,3e-06,0,5e-06,"dir_sd",0.000233,0,0
100,0.25,3,0,3.6,0.999841,0.99984,1,0.993145,-1e-06,0.000159,-0.006696,2e-06,0,4.7e-05,2e-06,0,2e-06,"dir_sd",0.000159,0,0
100,0.25,3,0,3.7,0.999892,0.99992,1,0.993216,2.8e-05,0.000108,-0.006676,1e-06,0,4.6e-05,1e-06,0,1e-06,"dir_sd",0.000108,0,0
100,0.25,3,0,3.8,0.999928,0.99994,1,0.993267,1.2e-05,7.2e-05,-0.00666,1e-06,0,4.5e-05,1e-06,0,0,"dir_sd",7.2e-05,0,0
100,0.25,3,0,3.9,0.999952,0.99996,1,0.993285,8e-06,4.8e-05,-0.006667,0,0,4.5e-05,0,0,0,"dir_sd",4.8e-05,0,0
100,0.25,3,0,4,0.999968,0.99996,1,0.993297,-8e-06,3.2e-05,-0.006671,0,0,4.5e-05,0,0,0,"dir_sd",3.2e-05,0,0
100,0.25,3,0.5,-4,3.2e-05,4e-05,0.099546,5.1e-05,8e-06,0.099514,2e-05,0,0.009955,1e-06,0,5.2e-05,1e-06,"dir_sd",0.099514,0.009955,5.2e-05
100,0.25,3,0.5,-3.9,4.8e-05,6e-05,0.099566,7.7e-05,1.2e-05,0.099517,2.9e-05,1e-06,0.009957,2e-06,1e-06,5.3e-05,2e-06,"dir_sd",0.099517,0.009957,5.3e-05
100,0.25,3,0.5,-3.8,7.2e-05,6e-05,0.099566,0.000128,-1.2e-05,0.099493,5.5e-05,1e-06,0.009952,3e-06,1e-06,5.3e-05,3e-06,"dir_sd",0.099493,0.009952,5.3e-05
100,0.25,3,0.5,-3.7,0.000108,1e-04,0.099606,0.000222,-8e-06,0.099498,0.000114,1e-06,0.009953,5e-06,1e-06,5.4e-05,5e-06,"dir_sd",0.099498,0.009953,5.4e-05
100,0.25,3,0.5,-3.6,0.000159,0.00012,0.099626,0.000386,-3.9e-05,0.099466,0.000227,1e-06,0.009948,8e-06,1e-06,5.4e-05,8e-06,"dir_sd",0.099466,0.009948,5.4e-05
100,0.25,3,0.5,-3.5,0.000233,0.00014,0.099646,0.000609,-9.3e-05,0.099413,0.000376,1e-06,0.009938,1.4e-05,1e-06,5.5e-05,1.4e-05,"dir_sd",0.099413,0.009938,5.5e-05
100,0.25,3,0.5,-3.4,0.000337,0.00026,0.099766,0.000922,-7.7e-05,0.099429,0.000585,3e-06,0.009943,2.3e-05,3e-06,5.7e-05,2.3e-05,"dir_sd",0.099429,0.009943,5.7e-05
100,0.25,3,0.5,-3.3,0.000483,0.00044,0.099946,0.001349,-4.3e-05,0.099462,0.000866,4e-06,0.009952,3.5e-05,4e-06,6e-05,3.4e-05,"dir_sd",0.099462,0.009952,6e-05
100,0.25,3,0.5,-3.2,0.000687,0.00064,0.100146,0.001947,-4.7e-05,0.099458,0.00126,6e-06,0.009956,5.4e-05,6e-06,6.4e-05,5.3e-05,"dir_sd",0.099458,0.009956,6.4e-05
100,0.25,3,0.5,-3.1,0.000968,0.00094,0.100446,0.002605,-2.8e-05,0.099478,0.001637,1e-05,0.009967,7.7e-05,1e-05,7.1e-05,7.5e-05,"dir_sd",0.099478,0.009967,7.1e-05
100,0.25,3,0.5,-3,0.00135,0.00134,0.100846,0.003446,-1e-05,0.099496,0.002096,1.4e-05,0.009978,0.000107,1.4e-05,7.8e-05,0.000103,"dir_sd",0.099496,0.009978,7.8e-05
100,0.25,3,0.5,-2.9,0.001866,0.002,0.101506,0.004363,0.000134,0.09964,0.002497,2.1e-05,0.010019,0.000141,2.1e-05,9.1e-05,0.000135,"dir_sd",0.09964,0.010019,9.1e-05
100,0.25,3,0.5,-2.8,0.002555,0.00272,0.102226,0.005486,0.000165,0.09967,0.002931,2.9e-05,0.010038,0.000178,2.9e-05,0.000104,0.00017,"dir_sd",0.09967,0.010038,0.000104
100,0.25,3,0.5,-2.7,0.003467,0.0038,0.103306,0.006824,0.000333,0.099839,0.003357,4e-05,0.010089,0.000219,4e-05,0.000121,0.000208,"dir_sd",0.099839,0.010089,0.000121
100,0.25,3,0.5,-2.6,0.004661,0.00508,0.104586,0.008715,0.000419,0.099924,0.004054,5.1e-05,0.010123,0.000275,5.1e-05,0.000138,0.000259,"dir_sd",0.099924,0.010123,0.000138
100,0.25,3,0.5,-2.5,0.00621,0.00662,0.106126,0.010936,0.00041,0.099916,0.004726,6.4e-05,0.010145,0.000341,6.4e-05,0.000162,0.00032,"dir_sd",0.099916,0.010145,0.000162
100,0.25,3,0.5,-2.4,0.008198,0.0086,0.108106,0.013913,0.000402,0.099908,0.005715,7.9e-05,0.010163,0.000441,7.9e-05,0.000182,0.000409,"dir_sd",0.099908,0.010163,0.000182
100,0.25,3,0.5,-2.3,0.010724,0.01112,0.110626,0.017494,0.000396,0.099901,0.00677,0.000105,0.010197,0.000582,0.000105,0.000217,0.000537,"dir_sd",0.099901,0.010197,0.000217
100,0.25,3,0.5,-2.2,0.013903,0.01446,0.113966,0.021981,0.000557,0.100062,0.008078,0.000145,0.010288,0.000763,0.000145,0.000276,0.000699,"dir_sd",0.100062,0.010288,0.000276
100,0.25,3,0.5,-2.1,0.017864,0.01804,0.117546,0.027504,0.000176,0.099681,0.00964,0.000172,0.010249,0.000993,0.000173,0.000314,0.000902,"dir_sd",0.099681,0.010249,0.000314
100,0.25,3,0.5,-2,0.02275,0.02296,0.122466,0.034372,0.00021,0.099715,0.011622,0.000217,0.010312,0.00127,0.000218,0.00037,0.001137,"dir_sd",0.099715,0.010312,0.00037
100,0.25,3,0.5,-1.9,0.028717,0.02902,0.128526,0.042471,0.000303,0.099809,0.013754,0.000274,0.010407,0.001603,0.000275,0.000446,0.001417,"dir_sd",0.099809,0.010407,0.000446
100,0.25,3,0.5,-1.8,0.03593,0.0369,0.136406,0.051849,0.00097,0.100475,0.015919,0.000332,0.010614,0.001985,0.000331,0.00052,0.001735,"dir_sd",0.100475,0.010614,0.00052
100,0.25,3,0.5,-1.7,0.044565,0.04578,0.145286,0.062617,0.001215,0.10072,0.018052,0.000403,0.010746,0.002426,0.000402,0.000603,0.002104,"dir_sd",0.10072,0.010746,0.000603
100,0.25,3,0.5,-1.6,0.054799,0.05608,0.155586,0.074946,0.001281,0.100786,0.020147,0.000502,0.010887,0.002924,0.000502,0.000731,0.002523,"dir_sd",0.100786,0.010887,0.000731
100,0.25,3,0.5,-1.5,0.066807,0.0687,0.168206,0.088348,0.001893,0.101398,0.021541,0.000641,0.011173,0.003421,0.000639,0.000893,0.002963,"dir_sd",0.101398,0.011173,0.000893
100,0.25,3,0.5,-1.4,0.080757,0.08256,0.182066,0.103286,0.001803,0.101309,0.022529,0.000807,0.01135,0.003931,0.000805,0.001089,0.00343,"dir_sd",0.101309,0.01135,0.001089
100,0.25,3,0.5,-1.3,0.0968,0.098,0.197506,0.119418,0.0012,0.100705,0.022617,0.00091,0.011337,0.004454,0.00091,0.001198,0.003951,"dir_sd",0.100705,0.011337,0.001198
100,0.25,3,0.5,-1.2,0.11507,0.11612,0.215626,0.137327,0.00105,0.100556,0.022258,0.001071,0.01149,0.004973,0.001072,0.001381,0.004487,"dir_sd",0.100556,0.01149,0.001381
100,0.25,3,0.5,-1.1,0.135666,0.13628,0.235786,0.157191,0.000614,0.100119,0.021525,0.001199,0.011533,0.005618,0.001201,0.001512,0.005165,"dir_sd",0.100119,0.011533,0.001512
100,0.25,3,0.5,-1,0.158655,0.15868,0.258186,0.179323,2.5e-05,0.09953,0.020667,0.001384,0.011597,0.006233,0.001387,0.001694,0.005818,"dir_sd",0.09953,0.011597,0.001694
100,0.25,3,0.5,-0.9,0.18406,0.18522,0.284726,0.203938,0.00116,0.100665,0.019878,0.001609,0.012047,0.006833,0.001611,0.001918,0.006451,"dir_sd",0.100665,0.012047,0.001918
100,0.25,3,0.5,-0.8,0.211855,0.21468,0.314186,0.230146,0.002825,0.10233,0.01829,0.001774,0.012529,0.007352,0.00177,0.002062,0.007032,"dir_sd",0.10233,0.012529,0.002062
100,0.25,3,0.5,-0.7,0.241964,0.24484,0.344346,0.258381,0.002876,0.102382,0.016417,0.00197,0.012735,0.007707,0.001965,0.002257,0.007453,"dir_sd",0.102382,0.012735,0.002257
100,0.25,3,0.5,-0.6,0.274253,0.2778,0.377306,0.288707,0.003547,0.103052,0.014454,0.002122,0.013014,0.008009,0.002113,0.002399,0.007816,"dir_sd",0.103052,0.013014,0.002399
100,0.25,3,0.5,-0.5,0.308538,0.31232,0.411826,0.320236,0.003782,0.103288,0.011699,0.002194,0.013094,0.008228,0.002184,0.00243,0.008107,"dir_sd",0.103288,0.013094,0.00243
100,0.25,3,0.5,-0.4,0.344578,0.34922,0.448726,0.35327,0.004642,0.104147,0.008692,0.002378,0.013406,0.008461,0.002361,0.002565,0.008402,"dir_sd",0.104147,0.013406,0.002565
100,0.25,3,0.5,-0.3,0.382089,0.38786,0.487366,0.387254,0.005771,0.105277,0.005165,0.002385,0.013593,0.008751,0.002356,0.002515,0.008742,"dir_sd",0.105277,0.013593,0.002515
100,0.25,3,0.5,-0.2,0.42074,0.42706,0.526566,0.421973,0.00632,0.105825,0.001233,0.00239,0.013658,0.00902,0.002355,0.002464,0.009036,"dir_sd",0.105825,0.013658,0.002464
100,0.25,3,0.5,-0.0999999999999996,0.460172,0.4668,0.566306,0.456729,0.006628,0.106133,-0.003443,0.002472,0.013761,0.009236,0.002433,0.002502,0.009243,"dir_sd",0.106133,0.013761,0.002502
100,0.25,3,0.5,0,0.5,0.5053,0.604806,0.49177,0.0053,0.104806,-0.00823,0.002475,0.013444,0.009356,0.002451,0.002464,0.009307,"dir_sd",0.104806,0.013444,0.002464
100,0.25,3,0.5,0.100000000000001,0.539828,0.54628,0.645786,0.526534,0.006452,0.105958,-0.013293,0.002513,0.013676,0.00937,0.002477,0.002454,0.009212,"dir_sd",0.105958,0.013676,0.002454
100,0.25,3,0.5,0.2,0.57926,0.58446,0.683966,0.560987,0.0052,0.104706,-0.018273,0.002525,0.013397,0.009364,0.002503,0.002439,0.009048,"dir_sd",0.104706,0.013397,0.002439
100,0.25,3,0.5,0.3,0.617911,0.62266,0.722166,0.595138,0.004749,0.104254,-0.022773,0.002476,0.013219,0.009237,0.002459,0.002355,0.008736,"dir_sd",0.104254,0.013219,0.002355
100,0.25,3,0.5,0.4,0.655422,0.6601,0.759606,0.628589,0.004678,0.104184,-0.026832,0.002316,0.013033,0.009013,0.002298,0.002183,0.00831,"dir_sd",0.104184,0.013033,0.002183
100,0.25,3,0.5,0.5,0.691462,0.69488,0.794386,0.661414,0.003418,0.102923,-0.030048,0.002248,0.012683,0.008656,0.002241,0.002094,0.007768,"dir_sd",0.102923,0.012683,0.002094
100,0.25,3,0.5,0.600000000000001,0.725747,0.7289,0.828406,0.6932,0.003153,0.102659,-0.032546,0.00213,0.012489,0.008365,0.002124,0.001954,0.007321,"dir_sd",0.102659,0.012489,0.001954
100,0.25,3,0.5,0.7,0.758036,0.76056,0.860066,0.723071,0.002524,0.102029,-0.034965,0.00182,0.012056,0.008029,0.001818,0.001649,0.00682,"dir_sd",0.102029,0.012056,0.001649
100,0.25,3,0.5,0.800000000000001,0.788145,0.79018,0.889686,0.751757,0.002035,0.101541,-0.036387,0.001603,0.01172,0.007598,0.001602,0.001412,0.006286,"dir_sd",0.101541,0.01172,0.001412
100,0.25,3,0.5,0.9,0.81594,0.81786,0.917334,0.778678,0.00192,0.101394,-0.037262,0.001414,0.01149,0.007206,0.001413,0.001212,0.005829,"dir_sd",0.101394,0.01149,0.001212
100,0.25,3,0.5,1,0.841345,0.8434,0.942573,0.803587,0.002055,0.101229,-0.037757,0.00122,0.011229,0.006805,0.001218,0.000984,0.00539,"dir_sd",0.101229,0.011229,0.000984
100,0.25,3,0.5,1.1,0.864334,0.86648,0.964021,0.826837,0.002146,0.099687,-0.037496,0.001113,0.010665,0.00634,0.00111,0.000729,0.004944,"dir_sd",0.099687,0.010665,0.000729
100,0.25,3,0.5,1.2,0.88493,0.88678,0.980533,0.848119,0.00185,0.095603,-0.036812,0.001005,0.009594,0.005837,0.001003,0.000455,0.00449,"dir_sd",0.095603,0.009594,0.000455
100,0.25,3,0.5,1.3,0.9032,0.90472,0.991109,0.86727,0.00152,0.087909,-0.03593,0.000899,0.007935,0.005357,0.000899,0.000207,0.004074,"dir_sd",0.087909,0.007935,0.000207
100,0.25,3,0.5,1.4,0.919243,0.9213,0.997352,0.884242,0.002057,0.078109,-0.035001,0.000733,0.006159,0.004825,0.00073,5.9e-05,0.003607,"dir_sd",0.078109,0.006159,5.9e-05
100,0.25,3,0.5,1.5,0.933193,0.93426,0.999233,0.899588,0.001067,0.066041,-0.033605,0.000605,0.004378,0.004243,0.000605,1.7e-05,0.00312,"dir_sd",0.066041,0.004378,1.7e-05
100,0.25,3,0.5,1.6,0.945201,0.9473,0.999825,0.913231,0.002099,0.054624,-0.03197,0.000509,0.002987,0.003667,0.000505,3e-06,0.00265,"dir_sd",0.054624,0.002987,3e-06
100,0.25,3,0.5,1.7,0.955435,0.95748,0.999967,0.925364,0.002045,0.044533,-0.03007,0.000399,0.001984,0.00312,0.000395,0,0.00222,"dir_sd",0.044533,0.001984,0
100,0.25,3,0.5,1.8,0.96407,0.96616,0.99997,0.936357,0.00209,0.035901,-0.027713,0.000331,0.001289,0.002588,0.000328,0,0.001824,"dir_sd",0.035901,0.001289,0
100,0.25,3,0.5,1.9,0.971283,0.9731,1,0.946114,0.001817,0.028717,-0.02517,0.000284,0.000825,0.00211,0.000282,0,0.00148,"dir_sd",0.028717,0.000825,0
100,0.25,3,0.5,2,0.97725,0.97846,1,0.95485,0.00121,0.02275,-0.022399,0.00022,0.000518,0.00168,0.000219,0,0.001181,"dir_sd",0.02275,0.000518,0
100,0.25,3,0.5,2.1,0.982136,0.98322,1,0.962119,0.001084,0.017864,-0.020016,0.000173,0.000319,0.001355,0.000172,0,0.000957,"dir_sd",0.017864,0.000319,0
100,0.25,3,0.5,2.2,0.986097,0.98716,1,0.96834,0.001063,0.013903,-0.017756,0.000137,0.000193,0.001083,0.000137,0,0.000769,"dir_sd",0.013903,0.000193,0
100,0.25,3,0.5,2.3,0.989276,0.99034,1,0.973275,0.001064,0.010724,-0.016001,9.6e-05,0.000115,0.000874,9.5e-05,0,0.000619,"dir_sd",0.010724,0.000115,0
100,0.25,3,0.5,2.4,0.991802,0.9926,1,0.977491,0.000798,0.008198,-0.014312,7.3e-05,6.7e-05,0.000691,7.3e-05,0,0.000487,"dir_sd",0.008198,6.7e-05,0
100,0.25,3,0.5,2.5,0.99379,0.9944,1,0.980893,0.00061,0.00621,-0.012897,5.7e-05,3.9e-05,0.000541,5.6e-05,0,0.000375,"dir_sd",0.00621,3.9e-05,0
100,0.25,3,0.5,2.6,0.995339,0.99564,1,0.983561,0.000301,0.004661,-0.011778,4.2e-05,2.2e-05,0.000436,4.2e-05,0,0.000298,"dir_sd",0.004661,2.2e-05,0
