"n","p1","ratec","rho","s","F_true","avg_F_dir","avg_F_dirSD","avg_F_hat","bias_dir","bias_dirSD","bias_hat","mse_dir","mse_dirSD","mse_hat","var_dir","var_dirSD","var_hat","estimator","bias","mse","var"
100,0.5,4,-0.5,0,0,0,0.086424,0.011629,0,0.086424,0.011629,0,0.007545,0.000254,0,7.6e-05,0.000119,"dir",0,0,0
100,0.5,4,-0.5,0.1,0.001148,0.00118,0.087604,0.019038,3.2e-05,0.086455,0.01789,1.2e-05,0.007564,0.000518,1.2e-05,8.9e-05,0.000198,"dir",3.2e-05,1.2e-05,1.2e-05
100,0.5,4,-0.5,0.2,0.007926,0.00806,0.094484,0.029151,0.000134,0.086557,0.021224,8e-05,0.007664,0.000752,8.1e-05,0.000172,0.000302,"dir",0.000134,8e-05,8.1e-05
100,0.5,4,-0.5,0.3,0.023115,0.0241,0.110524,0.042719,0.000985,0.087408,0.019604,0.000213,0.007946,0.000813,0.000213,0.000306,0.00043,"dir",0.000985,0.000213,0.000213
100,0.5,4,-0.5,0.4,0.047423,0.04852,0.134944,0.060597,0.001097,0.087521,0.013174,0.000464,0.008248,0.00078,0.000464,0.00059,0.000607,"dir",0.001097,0.000464,0.000464
100,0.5,4,-0.5,0.5,0.080301,0.08166,0.168084,0.082973,0.001359,0.087782,0.002672,0.000739,0.008565,0.000856,0.000739,0.000861,0.000851,"dir",0.001359,0.000739,0.000739
100,0.5,4,-0.5,0.6,0.120513,0.12326,0.209684,0.110824,0.002747,0.089171,-0.009689,0.001111,0.009183,0.001243,0.001106,0.001234,0.001151,"dir",0.002747,0.001111,0.001106
100,0.5,4,-0.5,0.7,0.166502,0.16898,0.255404,0.144119,0.002478,0.088901,-0.022383,0.00163,0.009642,0.002012,0.001628,0.001742,0.001514,"dir",0.002478,0.00163,0.001628
100,0.5,4,-0.5,0.8,0.216642,0.2194,0.305824,0.182838,0.002758,0.089182,-0.033804,0.001912,0.009978,0.003054,0.001909,0.002029,0.001915,"dir",0.002758,0.001912,0.001909
100,0.5,4,-0.5,0.9,0.269379,0.27222,0.358644,0.226789,0.002841,0.089265,-0.04259,0.002167,0.010253,0.004131,0.002163,0.00229,0.002322,"dir",0.002841,0.002167,0.002163
100,0.5,4,-0.5,1,0.323324,0.3267,0.413124,0.275037,0.003376,0.0898,-0.048286,0.002285,0.010398,0.005017,0.002278,0.002338,0.002691,"dir",0.003376,0.002285,0.002278
100,0.5,4,-0.5,1.1,0.377286,0.379,0.465424,0.326453,0.001714,0.088137,-0.050834,0.002394,0.010181,0.005562,0.002396,0.002417,0.002984,"dir",0.001714,0.002394,0.002396
100,0.5,4,-0.5,1.2,0.430291,0.43164,0.518064,0.379611,0.001349,0.087772,-0.050681,0.002526,0.010222,0.005822,0.002529,0.002523,0.00326,"dir",0.001349,0.002526,0.002529
100,0.5,4,-0.5,1.3,0.48157,0.48324,0.569664,0.433522,0.00167,0.088093,-0.048048,0.002449,0.010158,0.005716,0.002452,0.002402,0.003414,"dir",0.00167,0.002449,0.002452
100,0.5,4,-0.5,1.4,0.530546,0.53132,0.617744,0.486564,0.000774,0.087197,-0.043982,0.002626,0.010111,0.005428,0.002631,0.002513,0.003501,"dir",0.000774,0.002626,0.002631
100,0.5,4,-0.5,1.5,0.57681,0.5778,0.664224,0.538271,0.00099,0.087414,-0.038539,0.002541,0.010057,0.004968,0.002545,0.00242,0.00349,"dir",0.00099,0.002541,0.002545
100,0.5,4,-0.5,1.6,0.620096,0.62138,0.707804,0.587435,0.001284,0.087707,-0.032661,0.002341,0.009863,0.004494,0.002344,0.002175,0.003434,"dir",0.001284,0.002341,0.002344
100,0.5,4,-0.5,1.7,0.66026,0.662,0.748424,0.633829,0.00174,0.088163,-0.026431,0.002117,0.009715,0.004018,0.002118,0.001946,0.003326,"dir",0.00174,0.002117,0.002118
100,0.5,4,-0.5,1.8,0.697253,0.69866,0.785084,0.676887,0.001407,0.08783,-0.020366,0.001973,0.009464,0.003498,0.001975,0.001753,0.003089,"dir",0.001407,0.001973,0.001975
100,0.5,4,-0.5,1.9,0.731103,0.73198,0.818404,0.716109,0.000877,0.0873,-0.014994,0.001817,0.009186,0.003083,0.00182,0.001568,0.002864,"dir",0.000877,0.001817,0.00182
100,0.5,4,-0.5,2,0.761897,0.7626,0.849024,0.751217,0.000703,0.087127,-0.01068,0.001706,0.009019,0.002691,0.001709,0.00143,0.002582,"dir",0.000703,0.001706,0.001709
100,0.5,4,-0.5,2.1,0.789762,0.79066,0.877084,0.782813,0.000898,0.087322,-0.006949,0.001477,0.008804,0.002377,0.00148,0.001182,0.002333,"dir",0.000898,0.001477,0.00148
100,0.5,4,-0.5,2.2,0.814858,0.81546,0.901884,0.81084,0.000602,0.087026,-0.004017,0.001338,0.008618,0.002107,0.00134,0.001047,0.002095,"dir",0.000602,0.001338,0.00134
100,0.5,4,-0.5,2.3,0.837361,0.83822,0.924644,0.835425,0.000859,0.087282,-0.001936,0.001337,0.008652,0.001887,0.001339,0.001036,0.001887,"dir",0.000859,0.001337,0.001339
100,0.5,4,-0.5,2.4,0.857461,0.8579,0.944192,0.856841,0.000439,0.086731,-0.00062,0.00121,0.0084,0.001699,0.001212,0.000879,0.001702,"dir",0.000439,0.00121,0.001212
100,0.5,4,-0.5,2.5,0.875348,0.87484,0.960449,0.87539,-0.000508,0.085101,4.2e-05,0.001053,0.007913,0.001483,0.001055,0.000672,0.001486,"dir",-0.000508,0.001053,0.001055
100,0.5,4,-0.5,2.6,0.891213,0.89116,0.97513,0.8917,-5.3e-05,0.083917,0.000487,0.000927,0.007517,0.001289,0.000929,0.000476,0.001292,"dir",-5.3e-05,0.000927,0.000929
100,0.5,4,-0.5,2.7,0.905242,0.90542,0.98626,0.905652,0.000178,0.081017,0.000409,0.000818,0.006843,0.001101,0.00082,0.00028,0.001104,"dir",0.000178,0.000818,0.00082
100,0.5,4,-0.5,2.8,0.917612,0.91768,0.993124,0.917833,6.8e-05,0.075512,0.000221,0.000745,0.005841,0.00095,0.000747,0.000139,0.000951,"dir",6.8e-05,0.000745,0.000747
100,0.5,4,-0.5,2.9,0.928489,0.9287,0.997261,0.928324,0.000211,0.068772,-0.000165,0.000637,0.004777,0.00082,0.000638,4.8e-05,0.000821,"dir",0.000211,0.000637,0.000638
100,0.5,4,-0.5,3,0.938031,0.9386,0.999042,0.937506,0.000569,0.061011,-0.000525,0.000568,0.003739,0.000704,0.000568,1.7e-05,0.000705,"dir",0.000569,0.000568,0.000568
100,0.5,4,-0.5,3.1,0.946382,0.9466,0.999725,0.945217,0.000218,0.053342,-0.001166,0.000496,0.002851,0.000616,0.000497,5e-06,0.000616,"dir",0.000218,0.000496,0.000497
100,0.5,4,-0.5,3.2,0.953676,0.95368,0.999927,0.95174,4e-06,0.046251,-0.001936,0.000432,0.00214,0.00054,0.000433,1e-06,0.000537,"dir",4e-06,0.000432,0.000433
100,0.5,4,-0.5,3.3,0.960032,0.95954,0.999982,0.957338,-0.000492,0.03995,-0.002694,0.000387,0.001596,0.00047,0.000387,0,0.000464,"dir",-0.000492,0.000387,0.000387
100,0.5,4,-0.5,3.4,0.965562,0.965,0.999994,0.961978,-0.000562,0.034432,-0.003584,0.000325,0.001186,0.000409,0.000326,0,0.000397,"dir",-0.000562,0.000325,0.000326
100,0.5,4,-0.5,3.5,0.970364,0.96986,1,0.96602,-0.000504,0.029636,-0.004344,0.000276,0.000878,0.00036,0.000276,0,0.000342,"dir",-0.000504,0.000276,0.000276
100,0.5,4,-0.5,3.6,0.974526,0.97432,1,0.969483,-0.000206,0.025474,-0.005043,0.000235,0.000649,0.000318,0.000235,0,0.000294,"dir",-0.000206,0.000235,0.000235
100,0.5,4,-0.5,3.7,0.978129,0.97782,1,0.972519,-0.000309,0.021871,-0.00561,0.00021,0.000478,0.000281,0.000211,0,0.00025,"dir",-0.000309,0.00021,0.000211
100,0.5,4,-0.5,3.8,0.981243,0.98116,1,0.975116,-8.3e-05,0.018757,-0.006127,0.000183,0.000352,0.000253,0.000183,0,0.000216,"dir",-8.3e-05,0.000183,0.000183
100,0.5,4,-0.5,3.9,0.98393,0.98398,1,0.977281,5e-05,0.01607,-0.006649,0.000158,0.000258,0.000228,0.000158,0,0.000184,"dir",5e-05,0.000158,0.000158
100,0.5,4,-0.5,4,0.986246,0.98614,1,0.979157,-0.000106,0.013754,-0.007089,0.000145,0.000189,0.000208,0.000145,0,0.000158,"dir",-0.000106,0.000145,0.000145
100,0.5,4,0,0,0,0,0.085759,0.027971,0,0.085759,0.027971,0,0.007425,0.001076,0,7e-05,0.000294,"dir",0,0,0
100,0.5,4,0,0.1,0.001148,0.00108,0.086839,0.040827,-6.8e-05,0.085691,0.039678,1.1e-05,0.007424,0.002009,1.1e-05,8.2e-05,0.000435,"dir",-6.8e-05,1.1e-05,1.1e-05
100,0.5,4,0,0.2,0.007926,0.00816,0.093919,0.057327,0.000234,0.085993,0.049401,7.4e-05,0.007556,0.003068,7.4e-05,0.000162,0.000628,"dir",0.000234,7.4e-05,7.4e-05
100,0.5,4,0,0.3,0.023115,0.02212,0.107879,0.07757,-0.000995,0.084764,0.054455,0.00021,0.007509,0.003827,0.00021,0.000325,0.000863,"dir",-0.000995,0.00021,0.00021
100,0.5,4,0,0.4,0.047423,0.04802,0.133779,0.102097,0.000597,0.086357,0.054675,0.000462,0.008047,0.004158,0.000462,0.000591,0.001171,"dir",0.000597,0.000462,0.000462
100,0.5,4,0,0.5,0.080301,0.08184,0.167599,0.130949,0.001539,0.087298,0.050648,0.000722,0.008511,0.004065,0.000721,0.000891,0.001502,"dir",0.001539,0.000722,0.000721
100,0.5,4,0,0.6,0.120513,0.12188,0.207639,0.163859,0.001367,0.087126,0.043347,0.001024,0.008785,0.003748,0.001025,0.001196,0.001873,"dir",0.001367,0.001024,0.001025
100,0.5,4,0,0.7,0.166502,0.16718,0.252939,0.200082,0.000678,0.086437,0.03358,0.001354,0.008998,0.003353,0.001357,0.00153,0.002229,"dir",0.000678,0.001354,0.001357
100,0.5,4,0,0.8,0.216642,0.21692,0.302679,0.239653,0.000278,0.086038,0.023012,0.00162,0.009186,0.003103,0.001623,0.001788,0.002579,"dir",0.000278,0.00162,0.001623
100,0.5,4,0,0.9,0.269379,0.2696,0.355359,0.281591,0.000221,0.08598,0.012212,0.001868,0.00939,0.003088,0.001872,0.002002,0.002945,"dir",0.000221,0.001868,0.001872
100,0.5,4,0,1,0.323324,0.32476,0.410519,0.325499,0.001436,0.087196,0.002176,0.002167,0.00986,0.003298,0.002169,0.002261,0.0033,"dir",0.001436,0.002167,0.002169
100,0.5,4,0,1.1,0.377286,0.37834,0.464099,0.370392,0.001054,0.086813,-0.006894,0.002329,0.009916,0.003673,0.002333,0.002385,0.003633,"dir",0.001054,0.002329,0.002333
100,0.5,4,0,1.2,0.430291,0.43028,0.516039,0.415467,-1.1e-05,0.085748,-0.014824,0.002482,0.009846,0.004086,0.002487,0.002498,0.003874,"dir",-1.1e-05,0.002482,0.002487
100,0.5,4,0,1.3,0.48157,0.48432,0.570079,0.460253,0.00275,0.088509,-0.021317,0.002506,0.010304,0.004475,0.002504,0.002475,0.004029,"dir",0.00275,0.002506,0.002504
100,0.5,4,0,1.4,0.530546,0.53494,0.620699,0.504022,0.004394,0.090153,-0.026525,0.002454,0.010491,0.004722,0.00244,0.002368,0.004026,"dir",0.004394,0.002454,0.00244
100,0.5,4,0,1.5,0.57681,0.58052,0.666279,0.546411,0.00371,0.089469,-0.030399,0.002449,0.010316,0.004917,0.00244,0.002316,0.004001,"dir",0.00371,0.002449,0.00244
100,0.5,4,0,1.6,0.620096,0.62292,0.708679,0.586971,0.002824,0.088583,-0.033125,0.002251,0.009936,0.004993,0.002248,0.002094,0.003904,"dir",0.002824,0.002251,0.002248
100,0.5,4,0,1.7,0.66026,0.66502,0.750779,0.625452,0.00476,0.090519,-0.034809,0.002102,0.010083,0.005022,0.002084,0.001893,0.003818,"dir",0.00476,0.002102,0.002084
100,0.5,4,0,1.8,0.697253,0.70056,0.786319,0.661228,0.003307,0.089066,-0.036025,0.001986,0.009709,0.004946,0.001979,0.00178,0.003656,"dir",0.003307,0.001986,0.001979
100,0.5,4,0,1.9,0.731103,0.73386,0.819619,0.694745,0.002757,0.088516,-0.036358,0.001964,0.009545,0.004777,0.00196,0.001713,0.003462,"dir",0.002757,0.001964,0.00196
100,0.5,4,0,2,0.761897,0.76562,0.851379,0.725707,0.003723,0.089483,-0.036189,0.001746,0.009482,0.004561,0.001735,0.001478,0.003257,"dir",0.003723,0.001746,0.001735
100,0.5,4,0,2.1,0.789762,0.79196,0.877719,0.753987,0.002198,0.087957,-0.035775,0.001558,0.009029,0.004289,0.001556,0.001296,0.003015,"dir",0.002198,0.001558,0.001556
100,0.5,4,0,2.2,0.814858,0.81748,0.903239,0.779772,0.002622,0.088382,-0.035086,0.001335,0.008864,0.003965,0.001331,0.001055,0.002739,"dir",0.002622,0.001335,0.001331
100,0.5,4,0,2.3,0.837361,0.83998,0.925739,0.80328,0.002619,0.088378,-0.034082,0.00121,0.00874,0.003636,0.001206,0.000931,0.002479,"dir",0.002619,0.00121,0.001206
100,0.5,4,0,2.4,0.857461,0.8593,0.944992,0.824926,0.001839,0.087531,-0.032534,0.001099,0.008477,0.003317,0.001098,0.000817,0.002263,"dir",0.001839,0.001099,0.001098
100,0.5,4,0,2.5,0.875348,0.87668,0.961694,0.844153,0.001332,0.086346,-0.031195,0.00099,0.008099,0.003017,0.00099,0.000645,0.002048,"dir",0.001332,0.00099,0.00099
100,0.5,4,0,2.6,0.891213,0.89374,0.976631,0.861469,0.002527,0.085417,-0.029744,0.000933,0.007775,0.002703,0.000928,0.00048,0.001822,"dir",0.002527,0.000933,0.000928
100,0.5,4,0,2.7,0.905242,0.90766,0.987101,0.876919,0.002418,0.081858,-0.028323,0.000805,0.006955,0.002438,0.000801,0.000255,0.001639,"dir",0.002418,0.000805,0.000801
100,0.5,4,0,2.8,0.917612,0.9197,0.993558,0.89076,0.002088,0.075946,-0.026851,0.00073,0.005895,0.002195,0.000728,0.000127,0.001477,"dir",0.002088,0.00073,0.000728
100,0.5,4,0,2.9,0.928489,0.93058,0.997397,0.903105,0.002091,0.068908,-0.025384,0.000639,0.004798,0.001949,0.000636,5e-05,0.001308,"dir",0.002091,0.000639,0.000636
100,0.5,4,0,3,0.938031,0.93988,0.999278,0.913965,0.001849,0.061246,-0.024066,0.000543,0.003762,0.001717,0.000541,1.1e-05,0.00114,"dir",0.001849,0.000543,0.000541
100,0.5,4,0,3.1,0.946382,0.94736,0.999728,0.923658,0.000978,0.053345,-0.022725,0.00049,0.00285,0.001499,0.00049,5e-06,0.000985,"dir",0.000978,0.00049,0.00049
100,0.5,4,0,3.2,0.953676,0.95404,0.999932,0.932058,0.000364,0.046257,-0.021617,0.000433,0.002141,0.001323,0.000434,1e-06,0.000858,"dir",0.000364,0.000433,0.000434
100,0.5,4,0,3.3,0.960032,0.96024,0.999981,0.939557,0.000208,0.039949,-0.020476,0.000387,0.001596,0.001163,0.000388,0,0.000745,"dir",0.000208,0.000387,0.000388
100,0.5,4,0,3.4,0.965562,0.96564,1,0.94606,7.8e-05,0.034438,-0.019502,0.000337,0.001186,0.00102,0.000338,0,0.000641,"dir",7.8e-05,0.000337,0.000338
100,0.5,4,0,3.5,0.970364,0.97012,1,0.951806,-0.000244,0.029636,-0.018557,0.000303,0.000878,0.000901,0.000304,0,0.000558,"dir",-0.000244,0.000303,0.000304
100,0.5,4,0,3.6,0.974526,0.97434,1,0.956878,-0.000186,0.025474,-0.017648,0.000253,0.000649,0.000796,0.000253,0,0.000486,"dir",-0.000186,0.000253,0.000253
100,0.5,4,0,3.7,0.978129,0.97794,1,0.961277,-0.000189,0.021871,-0.016852,0.000205,0.000478,0.000705,0.000206,0,0.000422,"dir",-0.000189,0.000205,0.000206
100,0.5,4,0,3.8,0.981243,0.9815,1,0.965254,0.000257,0.018757,-0.015989,0.000174,0.000352,0.000619,0.000174,0,0.000364,"dir",0.000257,0.000174,0.000174
100,0.5,4,0,3.9,0.98393,0.98414,1,0.968754,0.00021,0.01607,-0.015177,0.000151,0.000258,0.000542,0.000151,0,0.000312,"dir",0.00021,0.000151,0.000151
100,0.5,4,0,4,0.986246,0.98642,1,0.971791,0.000174,0.013754,-0.014455,0.000123,0.000189,0.000478,0.000123,0,0.000269,"dir",0.000174,0.000123,0.000123
100,0.5,4,0.5,0,0,0,0.086052,0.044811,0,0.086052,0.044811,0,0.007483,0.002472,0,7.8e-05,0.000464,"dir",0,0,0
100,0.5,4,0.5,0.1,0.001148,0.00118,0.087232,0.062008,3.2e-05,0.086083,0.06086,1.3e-05,0.007508,0.004374,1.3e-05,9.8e-05,0.000671,"dir",3.2e-05,1.3e-05,1.3e-05
100,0.5,4,0.5,0.2,0.007926,0.00786,0.093912,0.082873,-6.6e-05,0.085985,0.074947,8.3e-05,0.007584,0.006545,8.3e-05,0.000191,0.000929,"dir",-6.6e-05,8.3e-05,8.3e-05
100,0.5,4,0.5,0.3,0.023115,0.02386,0.109912,0.107634,0.000745,0.086796,0.084519,0.000233,0.007874,0.008363,0.000233,0.000341,0.001222,"dir",0.000745,0.000233,0.000233
100,0.5,4,0.5,0.4,0.047423,0.0477,0.133752,0.13539,0.000277,0.086329,0.087967,0.000431,0.008025,0.0093,0.000432,0.000574,0.001565,"dir",0.000277,0.000431,0.000432
100,0.5,4,0.5,0.5,0.080301,0.07984,0.165892,0.1664,-0.000461,0.08559,0.086099,0.000697,0.008186,0.009353,0.000698,0.000862,0.001944,"dir",-0.000461,0.000697,0.000698
100,0.5,4,0.5,0.6,0.120513,0.12122,0.207272,0.200168,0.000707,0.086759,0.079656,0.001025,0.008721,0.008652,0.001026,0.001196,0.002312,"dir",0.000707,0.001025,0.001026
100,0.5,4,0.5,0.7,0.166502,0.16604,0.252092,0.235963,-0.000462,0.085589,0.06946,0.001342,0.008841,0.007441,0.001344,0.001518,0.002622,"dir",-0.000462,0.001342,0.001344
100,0.5,4,0.5,0.8,0.216642,0.21484,0.300892,0.27334,-0.001802,0.08425,0.056699,0.001668,0.008918,0.006139,0.001668,0.001824,0.00293,"dir",-0.001802,0.001668,0.001668
100,0.5,4,0.5,0.9,0.269379,0.26752,0.353572,0.312127,-0.001859,0.084193,0.042748,0.001931,0.009148,0.005014,0.001932,0.002064,0.003193,"dir",-0.001859,0.001931,0.001932
100,0.5,4,0.5,1,0.323324,0.32038,0.406432,0.351088,-0.002944,0.083108,0.027764,0.00195,0.008941,0.004175,0.001945,0.002039,0.003411,"dir",-0.002944,0.00195,0.001945
100,0.5,4,0.5,1.1,0.377286,0.37548,0.461532,0.390451,-0.001806,0.084245,0.013165,0.00216,0.009303,0.003769,0.002161,0.002211,0.003603,"dir",-0.001806,0.00216,0.002161
100,0.5,4,0.5,1.2,0.430291,0.42814,0.514192,0.429823,-0.002151,0.0839,-0.000468,0.002293,0.009338,0.003701,0.002293,0.002303,0.003708,"dir",-0.002151,0.002293,0.002293
100,0.5,4,0.5,1.3,0.48157,0.48018,0.566232,0.468352,-0.00139,0.084661,-0.013218,0.002256,0.009415,0.003894,0.002259,0.002252,0.003727,"dir",-0.00139,0.002256,0.002259
100,0.5,4,0.5,1.4,0.530546,0.52858,0.614632,0.506398,-0.001966,0.084085,-0.024149,0.002462,0.009466,0.004267,0.002463,0.0024,0.003692,"dir",-0.001966,0.002462,0.002463
100,0.5,4,0.5,1.5,0.57681,0.57368,0.659732,0.543323,-0.00313,0.082922,-0.033487,0.002356,0.009114,0.004758,0.002351,0.002242,0.003644,"dir",-0.00313,0.002356,0.002351
100,0.5,4,0.5,1.6,0.620096,0.61822,0.704272,0.578848,-0.001876,0.084175,-0.041248,0.002243,0.00919,0.005283,0.002244,0.002109,0.003589,"dir",-0.001876,0.002243,0.002244
100,0.5,4,0.5,1.7,0.66026,0.6586,0.744652,0.612859,-0.00166,0.084391,-0.047401,0.002164,0.009108,0.005774,0.002165,0.00199,0.003534,"dir",-0.00166,0.002164,0.002165
100,0.5,4,0.5,1.8,0.697253,0.69518,0.781232,0.644762,-0.002073,0.083978,-0.052491,0.002071,0.008917,0.006188,0.002071,0.001869,0.003439,"dir",-0.002073,0.002071,0.002071
100,0.5,4,0.5,1.9,0.731103,0.73056,0.816612,0.67458,-0.000543,0.085508,-0.056524,0.00185,0.008942,0.006502,0.001853,0.001634,0.003314,"dir",-0.000543,0.00185,0.001853
100,0.5,4,0.5,2,0.761897,0.76222,0.848272,0.70264,0.000323,0.086375,-0.059256,0.001809,0.009001,0.006673,0.001812,0.001543,0.003168,"dir",0.000323,0.001809,0.001812
100,0.5,4,0.5,2.1,0.789762,0.79028,0.876332,0.728875,0.000518,0.08657,-0.060887,0.001605,0.00882,0.006682,0.001608,0.001328,0.002981,"dir",0.000518,0.001605,0.001608
100,0.5,4,0.5,2.2,0.814858,0.8146,0.900652,0.752836,-0.000258,0.085794,-0.062022,0.001471,0.008539,0.006599,0.001473,0.001181,0.002758,"dir",-0.000258,0.001471,0.001473
100,0.5,4,0.5,2.3,0.837361,0.83712,0.923147,0.774888,-0.000241,0.085786,-0.062474,0.001399,0.008439,0.006459,0.001402,0.001082,0.002561,"dir",-0.000241,0.001399,0.001402
100,0.5,4,0.5,2.4,0.857461,0.8578,0.943606,0.795125,0.000339,0.086145,-0.062336,0.001248,0.008316,0.006252,0.00125,0.000897,0.002371,"dir",0.000339,0.001248,0.00125
100,0.5,4,0.5,2.5,0.875348,0.87602,0.961247,0.813785,0.000672,0.085899,-0.061563,0.001077,0.008082,0.005978,0.001079,0.000705,0.002193,"dir",0.000672,0.001077,0.001079
100,0.5,4,0.5,2.6,0.891213,0.89176,0.975416,0.831017,0.000547,0.084203,-0.060197,0.000953,0.007592,0.00563,0.000954,0.000503,0.00201,"dir",0.000547,0.000953,0.000954
100,0.5,4,0.5,2.7,0.905242,0.9048,0.985532,0.8468,-0.000442,0.08029,-0.058442,0.000807,0.006735,0.005269,0.000808,0.000289,0.001857,"dir",-0.000442,0.000807,0.000808
100,0.5,4,0.5,2.8,0.917612,0.91722,0.992874,0.861203,-0.000392,0.075263,-0.056409,0.000737,0.005815,0.004895,0.000738,0.00015,0.001717,"dir",-0.000392,0.000737,0.000738
100,0.5,4,0.5,2.9,0.928489,0.92886,0.997384,0.874557,0.000371,0.068895,-0.053932,0.000636,0.004795,0.004489,0.000637,4.9e-05,0.001583,"dir",0.000371,0.000636,0.000637
100,0.5,4,0.5,3,0.938031,0.93798,0.999073,0.886233,-5.1e-05,0.061042,-0.051798,0.000575,0.003742,0.004132,0.000576,1.6e-05,0.001452,"dir",-5.1e-05,0.000575,0.000576
100,0.5,4,0.5,3.1,0.946382,0.94562,0.999546,0.89708,-0.000762,0.053163,-0.049302,0.000532,0.002834,0.003747,0.000532,8e-06,0.001319,"dir",-0.000762,0.000532,0.000532
100,0.5,4,0.5,3.2,0.953676,0.95274,0.999828,0.906812,-0.000936,0.046152,-0.046864,0.000496,0.002133,0.003385,0.000496,3e-06,0.001191,"dir",-0.000936,0.000496,0.000496
100,0.5,4,0.5,3.3,0.960032,0.9599,0.999967,0.915546,-0.000132,0.039934,-0.044486,0.000437,0.001595,0.003054,0.000438,1e-06,0.001077,"dir",-0.000132,0.000437,0.000438
100,0.5,4,0.5,3.4,0.965562,0.9652,0.999967,0.92371,-0.000362,0.034405,-0.041852,0.000384,0.001184,0.002708,0.000385,1e-06,0.000959,"dir",-0.000362,0.000384,0.000385
100,0.5,4,0.5,3.5,0.970364,0.97052,1,0.93089,0.000156,0.029636,-0.039474,0.000315,0.000878,0.002408,0.000316,0,0.000852,"dir",0.000156,0.000315,0.000316
100,0.5,4,0.5,3.6,0.974526,0.97492,1,0.937377,0.000394,0.025474,-0.037149,0.000265,0.000649,0.002126,0.000266,0,0.000747,"dir",0.000394,0.000265,0.000266
100,0.5,4,0.5,3.7,0.978129,0.97832,1,0.94324,0.000191,0.021871,-0.034889,0.000249,0.000478,0.001868,0.00025,0,0.000652,"dir",0.000191,0.000249,0.00025
100,0.5,4,0.5,3.8,0.981243,0.98144,1,0.948587,0.000197,0.018757,-0.032656,0.000209,0.000352,0.001639,0.000209,0,0.000574,"dir",0.000197,0.000209,0.000209
100,0.5,4,0.5,3.9,0.98393,0.9843,1,0.953318,0.00037,0.01607,-0.030612,0.000173,0.000258,0.001446,0.000174,0,0.00051,"dir",0.00037,0.000173,0.000174
100,0.5,4,0.5,4,0.986246,0.98636,1,0.957661,0.000114,0.013754,-0.028585,0.000145,0.000189,0.001269,0.000145,0,0.000453,"dir",0.000114,0.000145,0.000145
100,0.5,2,-0.5,0,0,0,0.086347,0.069734,0,0.086347,0.069734,0,0.00753,0.00562,0,7.5e-05,0.000759,"dir",0,0,0
100,0.5,2,-0.5,0.1,0.001148,0.00102,0.087367,0.082867,-0.000128,0.086218,0.081719,1.1e-05,0.007519,0.007566,1.1e-05,8.5e-05,0.00089,"dir",-0.000128,1.1e-05,1.1e-05
100,0.5,2,-0.5,0.2,0.007926,0.00842,0.094767,0.097862,0.000494,0.08684,0.089936,8.4e-05,0.007709,0.009128,8.3e-05,0.000168,0.001042,"dir",0.000494,8.4e-05,8.3e-05
100,0.5,2,-0.5,0.3,0.023115,0.0227,0.109047,0.114801,-0.000415,0.085931,0.091685,0.000234,0.007728,0.009624,0.000235,0.000344,0.00122,"dir",-0.000415,0.000234,0.000235
100,0.5,2,-0.5,0.4,0.047423,0.04644,0.132787,0.13403,-0.000983,0.085364,0.086607,0.000407,0.007807,0.008894,0.000407,0.000521,0.001396,"dir",-0.000983,0.000407,0.000407
100,0.5,2,-0.5,0.5,0.080301,0.0802,0.166547,0.155639,-0.000101,0.086245,0.075338,0.000661,0.008243,0.007284,0.000662,0.000806,0.001612,"dir",-0.000101,0.000661,0.000662
100,0.5,2,-0.5,0.6,0.120513,0.12146,0.207807,0.179862,0.000947,0.087294,0.059349,0.000929,0.008703,0.005361,0.00093,0.001085,0.001842,"dir",0.000947,0.000929,0.00093
100,0.5,2,-0.5,0.7,0.166502,0.16642,0.252767,0.20669,-8.2e-05,0.086264,0.040188,0.001315,0.008938,0.003709,0.001317,0.0015,0.002099,"dir",-8.2e-05,0.001315,0.001317
100,0.5,2,-0.5,0.8,0.216642,0.21768,0.304027,0.23587,0.001038,0.087385,0.019228,0.001656,0.00944,0.00274,0.001659,0.001808,0.002375,"dir",0.001038,0.001656,0.001659
100,0.5,2,-0.5,0.9,0.269379,0.26862,0.354967,0.267737,-0.000759,0.085588,-0.001642,0.001928,0.009381,0.002624,0.001931,0.00206,0.002626,"dir",-0.000759,0.001928,0.001931
100,0.5,2,-0.5,1,0.323324,0.32408,0.410427,0.30194,0.000756,0.087103,-0.021384,0.002192,0.009897,0.003305,0.002195,0.002314,0.002854,"dir",0.000756,0.002192,0.002195
100,0.5,2,-0.5,1.1,0.377286,0.37854,0.464887,0.338213,0.001254,0.0876,-0.039073,0.002267,0.010007,0.004576,0.00227,0.002338,0.003055,"dir",0.001254,0.002267,0.00227
100,0.5,2,-0.5,1.2,0.430291,0.42944,0.515787,0.376008,-0.000851,0.085495,-0.054284,0.002398,0.009747,0.006162,0.002402,0.002442,0.003221,"dir",-0.000851,0.002398,0.002402
100,0.5,2,-0.5,1.3,0.48157,0.4812,0.567547,0.414903,-0.00037,0.085976,-0.066667,0.002267,0.009662,0.007779,0.002272,0.002275,0.003341,"dir",-0.00037,0.002267,0.002272
100,0.5,2,-0.5,1.4,0.530546,0.53028,0.616627,0.454583,-0.000266,0.08608,-0.075964,0.00225,0.009648,0.009193,0.002254,0.002242,0.00343,"dir",-0.000266,0.00225,0.002254
