"n","p1","maxc","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
500,0.75,0.25,0,0.9,0.999945,0.999847,0.999969,0.998315,-9.8e-05,2.4e-05,-0.00163,0,0,4e-06,0,0,1e-06,"dir_sd",2.4e-05,0,0
500,0.75,0.25,0,0.95,0.999998,0.99998,0.999998,0.999314,-1.8e-05,0,-0.000684,0,0,1e-06,0,0,0,"dir_sd",0,0,0
500,0.75,0.25,0,1,1,0.999999,1,0.999757,-1e-06,0,-0.000243,0,0,0,0,0,0,"dir_sd",0,0,0
500,0.75,0.25,0.5,0,0,0.010446,0.03698,0.096517,0.010446,0.03698,0.096517,0.000116,0.001402,0.009453,7e-06,3.5e-05,0.000138,"dir_sd",0.03698,0.001402,3.5e-05
500,0.75,0.25,0.5,0.05,0.032774,0.047583,0.105036,0.15159,0.014809,0.072262,0.118816,0.000258,0.005331,0.01435,3.9e-05,0.00011,0.000233,"dir_sd",0.072262,0.005331,0.00011
500,0.75,0.25,0.5,0.1,0.114265,0.123105,0.204282,0.219289,0.00884,0.090017,0.105024,0.00019,0.008329,0.011371,0.000113,0.000226,0.000342,"dir_sd",0.090017,0.008329,0.000226
500,0.75,0.25,0.5,0.15,0.223516,0.226839,0.319582,0.296587,0.003323,0.096066,0.073072,0.000236,0.009546,0.005783,0.000225,0.000318,0.000444,"dir_sd",0.096066,0.009546,0.000318
500,0.75,0.25,0.5,0.2,0.34464,0.343837,0.438788,0.379724,-0.000803,0.094148,0.035084,0.000316,0.009208,0.001751,0.000316,0.000344,0.000521,"dir_sd",0.094148,0.009208,0.000344
500,0.75,0.25,0.5,0.25,0.466064,0.462698,0.553113,0.464868,-0.003367,0.087049,-0.001197,0.000364,0.007918,0.000559,0.000353,0.000342,0.000558,"dir_sd",0.087049,0.007918,0.000342
500,0.75,0.25,0.5,0.3,0.579825,0.575183,0.656447,0.548523,-0.004642,0.076622,-0.031302,0.000388,0.006194,0.001531,0.000367,0.000324,0.000552,"dir_sd",0.076622,0.006194,0.000324
500,0.75,0.25,0.5,0.35,0.68092,0.675773,0.745429,0.627796,-0.005148,0.064509,-0.053124,0.00038,0.004439,0.003328,0.000354,0.000279,0.000507,"dir_sd",0.064509,0.004439,0.000279
500,0.75,0.25,0.5,0.4,0.76672,0.76159,0.818619,0.700512,-0.00513,0.051899,-0.066208,0.00033,0.002908,0.004819,0.000304,0.000215,0.000437,"dir_sd",0.051899,0.002908,0.000215
500,0.75,0.25,0.5,0.45,0.836433,0.831518,0.876167,0.765172,-0.004915,0.039734,-0.07126,0.000256,0.001729,0.005433,0.000232,0.00015,0.000356,"dir_sd",0.039734,0.001729,0.00015
500,0.75,0.25,0.5,0.5,0.890625,0.886017,0.91955,0.82091,-0.004608,0.028925,-0.069715,0.000182,0.000936,0.005137,0.000161,1e-04,0.000277,"dir_sd",0.028925,0.000936,1e-04
500,0.75,0.25,0.5,0.55,0.930802,0.926755,0.950815,0.867483,-0.004047,0.020013,-0.063319,0.000121,0.000462,0.004217,0.000105,6.2e-05,0.000208,"dir_sd",0.020013,0.000462,6.2e-05
500,0.75,0.25,0.5,0.6,0.95904,0.955826,0.972103,0.905172,-0.003214,0.013063,-0.053868,7.4e-05,0.000207,0.003051,6.3e-05,3.6e-05,0.00015,"dir_sd",0.013063,0.000207,3.6e-05
500,0.75,0.25,0.5,0.65,0.977678,0.975347,0.985564,0.934638,-0.002332,0.007886,-0.043041,4.1e-05,8e-05,0.001954,3.6e-05,1.8e-05,0.000102,"dir_sd",0.007886,8e-05,1.8e-05
500,0.75,0.25,0.5,0.7,0.989065,0.987502,0.993386,0.956826,-0.001563,0.004321,-0.032239,1.9e-05,2.6e-05,0.001104,1.7e-05,7e-06,6.5e-05,"dir_sd",0.004321,2.6e-05,7e-06
500,0.75,0.25,0.5,0.75,0.995361,0.994428,0.997409,0.972858,-0.000933,0.002048,-0.022503,7e-06,7e-06,0.000544,6e-06,2e-06,3.8e-05,"dir_sd",0.002048,7e-06,2e-06
500,0.75,0.25,0.5,0.8,0.9984,0.997888,0.999155,0.983899,-0.000512,0.000755,-0.014501,2e-06,1e-06,0.00023,2e-06,1e-06,2e-05,"dir_sd",0.000755,1e-06,1e-06
500,0.75,0.25,0.5,0.85,0.999601,0.999338,0.999786,0.991073,-0.000263,0.000185,-0.008528,1e-06,0,8.2e-05,1e-06,0,1e-05,"dir_sd",0.000185,0,0
500,0.75,0.25,0.5,0.9,0.999945,0.999842,0.999963,0.995423,-0.000103,1.8e-05,-0.004522,0,0,2.5e-05,0,0,4e-06,"dir_sd",1.8e-05,0,0
500,0.75,0.25,0.5,0.95,0.999998,0.999975,0.999996,0.997856,-2.4e-05,-2e-06,-0.002142,0,0,6e-06,0,0,2e-06,"dir_sd",-2e-06,0,0
500,0.75,0.25,0.5,1,1,0.999997,1,0.999095,-3e-06,0,-0.000905,0,0,1e-06,0,0,0,"dir_sd",0,0,0
500,0.75,0.5,-0.5,0,0,0.010435,0.037029,0.095722,0.010435,0.037029,0.095722,0.000116,0.001408,0.009335,7e-06,3.7e-05,0.000173,"dir_sd",0.037029,0.001408,3.7e-05
500,0.75,0.5,-0.5,0.05,0.032774,0.047643,0.105371,0.143355,0.014869,0.072597,0.110581,0.000263,0.005388,0.012523,4.2e-05,0.000118,0.000295,"dir_sd",0.072597,0.005388,0.000118
500,0.75,0.5,-0.5,0.1,0.114265,0.123489,0.205001,0.203449,0.009224,0.090736,0.089184,0.000205,0.00846,0.008406,0.000121,0.000227,0.000454,"dir_sd",0.090736,0.00846,0.000227
500,0.75,0.5,-0.5,0.15,0.223516,0.227551,0.320312,0.274551,0.004035,0.096796,0.051035,0.000242,0.009687,0.003232,0.000226,0.000318,0.000628,"dir_sd",0.096796,0.009687,0.000318
500,0.75,0.5,-0.5,0.2,0.34464,0.344478,0.439457,0.354109,-0.000162,0.094817,0.009469,0.000318,0.009355,0.000873,0.000318,0.000365,0.000785,"dir_sd",0.094817,0.009355,0.000365
500,0.75,0.5,-0.5,0.25,0.466064,0.463327,0.554033,0.439073,-0.002738,0.087969,-0.026991,0.000381,0.008108,0.001614,0.000375,0.00037,0.000887,"dir_sd",0.087969,0.008108,0.00037
500,0.75,0.5,-0.5,0.3,0.579825,0.576107,0.657444,0.526165,-0.003718,0.077619,-0.05366,0.000401,0.006365,0.00379,0.000388,0.000341,0.000912,"dir_sd",0.077619,0.006365,0.000341
500,0.75,0.5,-0.5,0.35,0.68092,0.676691,0.74604,0.611981,-0.004229,0.06512,-0.068939,0.000381,0.004524,0.005602,0.000364,0.000284,0.000851,"dir_sd",0.06512,0.004524,0.000284
500,0.75,0.5,-0.5,0.4,0.76672,0.762078,0.818853,0.693316,-0.004642,0.052133,-0.073404,0.000326,0.002935,0.006108,0.000305,0.000218,0.000721,"dir_sd",0.052133,0.002935,0.000218
500,0.75,0.5,-0.5,0.45,0.836433,0.831673,0.876278,0.767293,-0.00476,0.039845,-0.069139,0.000253,0.001735,0.005334,0.000231,0.000147,0.000555,"dir_sd",0.039845,0.001735,0.000147
500,0.75,0.5,-0.5,0.5,0.890625,0.886103,0.919676,0.831364,-0.004522,0.029051,-0.059261,0.000174,0.000935,0.003897,0.000154,9.1e-05,0.000386,"dir_sd",0.029051,0.000935,9.1e-05
500,0.75,0.5,-0.5,0.55,0.930802,0.926876,0.950988,0.883613,-0.003926,0.020186,-0.047189,0.000109,0.00046,0.002469,9.4e-05,5.3e-05,0.000243,"dir_sd",0.020186,0.00046,5.3e-05
500,0.75,0.5,-0.5,0.6,0.95904,0.956002,0.972251,0.923483,-0.003038,0.013211,-0.035557,6.3e-05,0.000206,0.001403,5.4e-05,3.1e-05,0.000139,"dir_sd",0.013211,0.000206,3.1e-05
500,0.75,0.5,-0.5,0.65,0.977678,0.975477,0.985578,0.952085,-0.002201,0.0079,-0.025593,3.6e-05,7.9e-05,0.000728,3.1e-05,1.6e-05,7.3e-05,"dir_sd",0.0079,7.9e-05,1.6e-05
500,0.75,0.5,-0.5,0.7,0.989065,0.987486,0.99327,0.971503,-0.001579,0.004205,-0.017562,1.7e-05,2.5e-05,0.000343,1.5e-05,7e-06,3.5e-05,"dir_sd",0.004205,2.5e-05,7e-06
500,0.75,0.5,-0.5,0.75,0.995361,0.994298,0.997267,0.983975,-0.001064,0.001906,-0.011387,8e-06,7e-06,0.000145,7e-06,3e-06,1.5e-05,"dir_sd",0.001906,7e-06,3e-06
500,0.75,0.5,-0.5,0.8,0.9984,0.997759,0.999091,0.991503,-0.000641,0.000691,-0.006897,3e-06,1e-06,5.4e-05,2e-06,1e-06,6e-06,"dir_sd",0.000691,1e-06,1e-06
500,0.75,0.5,-0.5,0.85,0.999601,0.99929,0.999774,0.99576,-0.000311,0.000173,-0.003841,1e-06,0,1.7e-05,1e-06,0,3e-06,"dir_sd",0.000173,0,0
500,0.75,0.5,-0.5,0.9,0.999945,0.999835,0.999963,0.998015,-0.00011,1.8e-05,-0.00193,0,0,5e-06,0,0,1e-06,"dir_sd",1.8e-05,0,0
500,0.75,0.5,-0.5,0.95,0.999998,0.999976,0.999997,0.999131,-2.2e-05,-1e-06,-0.000867,0,0,1e-06,0,0,0,"dir_sd",-1e-06,0,0
500,0.75,0.5,-0.5,1,1,0.999998,1,0.999648,-2e-06,0,-0.000352,0,0,0,0,0,0,"dir_sd",0,0,0
500,0.75,0.5,0,0,0,0.010297,0.036668,0.149151,0.010297,0.036668,0.149151,0.000113,0.001378,0.022492,7e-06,3.4e-05,0.000246,"dir_sd",0.036668,0.001378,3.4e-05
500,0.75,0.5,0,0.05,0.032774,0.04724,0.10476,0.198201,0.014466,0.071987,0.165427,0.000248,0.005291,0.027706,3.9e-05,0.000109,0.000341,"dir_sd",0.071987,0.005291,0.000109
500,0.75,0.5,0,0.1,0.114265,0.122851,0.204349,0.254956,0.008586,0.090084,0.140691,0.000188,0.008337,0.020235,0.000114,0.000223,0.000442,"dir_sd",0.090084,0.008337,0.000223
500,0.75,0.5,0,0.15,0.223516,0.226948,0.319995,0.318313,0.003433,0.096479,0.094798,0.000236,0.009624,0.009521,0.000225,0.000317,0.000536,"dir_sd",0.096479,0.009624,0.000317
500,0.75,0.5,0,0.2,0.34464,0.344216,0.438979,0.386586,-0.000424,0.094339,0.041946,0.000316,0.009261,0.002367,0.000316,0.000362,0.000609,"dir_sd",0.094339,0.009261,0.000362
500,0.75,0.5,0,0.25,0.466064,0.462692,0.552516,0.45773,-0.003373,0.086451,-0.008335,0.000385,0.007849,0.000719,0.000374,0.000376,0.00065,"dir_sd",0.086451,0.007849,0.000376
500,0.75,0.5,0,0.3,0.579825,0.574404,0.655474,0.529574,-0.005421,0.075649,-0.050251,0.000421,0.006059,0.003179,0.000393,0.000337,0.000655,"dir_sd",0.075649,0.006059,0.000337
500,0.75,0.5,0,0.35,0.68092,0.674782,0.744671,0.600007,-0.006138,0.063751,-0.080913,0.000391,0.004337,0.007169,0.000354,0.000273,0.000623,"dir_sd",0.063751,0.004337,0.000273
500,0.75,0.5,0,0.4,0.76672,0.760884,0.818247,0.667098,-0.005836,0.051527,-0.099622,0.000324,0.002861,0.010484,0.000291,0.000207,0.00056,"dir_sd",0.051527,0.002861,0.000207
500,0.75,0.5,0,0.45,0.836433,0.831198,0.876098,0.729184,-0.005234,0.039665,-0.107248,0.000246,0.001712,0.011978,0.000219,0.000138,0.000477,"dir_sd",0.039665,0.001712,0.000138
500,0.75,0.5,0,0.5,0.890625,0.885982,0.919644,0.784959,-0.004643,0.029019,-0.105666,0.000166,0.000929,0.011549,0.000145,8.7e-05,0.000384,"dir_sd",0.029019,0.000929,8.7e-05
500,0.75,0.5,0,0.55,0.930802,0.926866,0.950927,0.833533,-0.003936,0.020125,-0.097269,0.000106,0.000459,0.009754,9.1e-05,5.4e-05,0.000294,"dir_sd",0.020125,0.000459,5.4e-05
500,0.75,0.5,0,0.6,0.95904,0.955919,0.972107,0.874489,-0.003121,0.013067,-0.084551,6.5e-05,0.000203,0.007362,5.5e-05,3.2e-05,0.000214,"dir_sd",0.013067,0.000203,3.2e-05
500,0.75,0.5,0,0.65,0.977678,0.975337,0.985501,0.907908,-0.002341,0.007823,-0.06977,3.7e-05,7.9e-05,0.005016,3.2e-05,1.8e-05,0.000149,"dir_sd",0.007823,7.9e-05,1.8e-05
500,0.75,0.5,0,0.7,0.989065,0.987433,0.993282,0.93431,-0.001632,0.004217,-0.054755,1.9e-05,2.6e-05,0.003097,1.6e-05,8e-06,9.9e-05,"dir_sd",0.004217,2.6e-05,8e-06
500,0.75,0.5,0,0.75,0.995361,0.994327,0.997359,0.954512,-0.001034,0.001998,-0.040849,8e-06,7e-06,0.001731,7e-06,3e-06,6.3e-05,"dir_sd",0.001998,7e-06,3e-06
500,0.75,0.5,0,0.8,0.9984,0.997859,0.999185,0.969481,-0.000541,0.000785,-0.028919,3e-06,1e-06,0.000874,2e-06,1e-06,3.8e-05,"dir_sd",0.000785,1e-06,1e-06
500,0.75,0.5,0,0.85,0.999601,0.999374,0.999818,0.980211,-0.000227,0.000217,-0.01939,1e-06,0,0.000397,1e-06,0,2.1e-05,"dir_sd",0.000217,0,0
500,0.75,0.5,0,0.9,0.999945,0.99987,0.999975,0.987644,-7.5e-05,3e-05,-0.012301,0,0,0.000163,0,0,1.2e-05,"dir_sd",3e-05,0,0
500,0.75,0.5,0,0.95,0.999998,0.999984,0.999998,0.992604,-1.4e-05,0,-0.007394,0,0,6.1e-05,0,0,6e-06,"dir_sd",0,0,0
500,0.75,0.5,0,1,1,0.999999,1,0.995781,-1e-06,0,-0.004219,0,0,2.1e-05,0,0,3e-06,"dir_sd",0,0,0
500,0.75,0.5,0.5,0,0,0.010356,0.037075,0.190286,0.010356,0.037075,0.190286,0.000113,0.00141,0.036533,6e-06,3.5e-05,0.000325,"dir_sd",0.037075,0.00141,3.5e-05
500,0.75,0.5,0.5,0.05,0.032774,0.047716,0.105684,0.239332,0.014942,0.072911,0.206558,0.000265,0.005441,0.043077,4.1e-05,0.000126,0.000411,"dir_sd",0.072911,0.005441,0.000126
500,0.75,0.5,0.5,0.1,0.114265,0.123785,0.205486,0.293208,0.00952,0.091221,0.178943,0.00022,0.008575,0.032512,0.00013,0.000254,0.000492,"dir_sd",0.091221,0.008575,0.000254
500,0.75,0.5,0.5,0.15,0.223516,0.22804,0.321275,0.350731,0.004524,0.09776,0.127215,0.000269,0.00992,0.016743,0.000249,0.000363,0.00056,"dir_sd",0.09776,0.00992,0.000363
500,0.75,0.5,0.5,0.2,0.34464,0.34547,0.440475,0.410583,0.00083,0.095835,0.065943,0.000353,0.009592,0.004956,0.000353,0.000408,0.000609,"dir_sd",0.095835,0.009592,0.000408
500,0.75,0.5,0.5,0.25,0.466064,0.464166,0.554082,0.471457,-0.001899,0.088018,0.005392,0.000401,0.00813,0.000663,0.000398,0.000384,0.000635,"dir_sd",0.088018,0.00813,0.000384
500,0.75,0.5,0.5,0.3,0.579825,0.575946,0.656995,0.532128,-0.003879,0.07717,-0.047697,0.000401,0.006294,0.002911,0.000387,0.000339,0.000637,"dir_sd",0.07717,0.006294,0.000339
500,0.75,0.5,0.5,0.35,0.68092,0.676247,0.745938,0.591474,-0.004673,0.065018,-0.089446,0.000376,0.004505,0.008615,0.000355,0.000278,0.000615,"dir_sd",0.065018,0.004505,0.000278
500,0.75,0.5,0.5,0.4,0.76672,0.762058,0.819111,0.648471,-0.004662,0.052391,-0.118249,0.000318,0.002954,0.014554,0.000297,0.000209,0.000572,"dir_sd",0.052391,0.002954,0.000209
500,0.75,0.5,0.5,0.45,0.836433,0.831958,0.87668,0.702207,-0.004474,0.040248,-0.134226,0.000243,0.001765,0.018528,0.000224,0.000145,0.000513,"dir_sd",0.040248,0.001765,0.000145
500,0.75,0.5,0.5,0.5,0.890625,0.886517,0.920111,0.751913,-0.004108,0.029486,-0.138712,0.000171,0.000963,0.019682,0.000154,9.4e-05,0.000442,"dir_sd",0.029486,0.000963,9.4e-05
500,0.75,0.5,0.5,0.55,0.930802,0.927271,0.951112,0.79699,-0.003531,0.02031,-0.133811,0.000111,0.000473,0.018272,9.8e-05,6.1e-05,0.000367,"dir_sd",0.02031,0.000473,6.1e-05
500,0.75,0.5,0.5,0.6,0.95904,0.956035,0.972104,0.837038,-0.003005,0.013064,-0.122002,7.1e-05,0.000206,0.015177,6.2e-05,3.5e-05,0.000293,"dir_sd",0.013064,0.000206,3.5e-05
500,0.75,0.5,0.5,0.65,0.977678,0.9753,0.985447,0.871864,-0.002378,0.007769,-0.105814,4e-05,7.8e-05,0.011422,3.4e-05,1.8e-05,0.000225,"dir_sd",0.007769,7.8e-05,1.8e-05
500,0.75,0.5,0.5,0.7,0.989065,0.987365,0.993188,0.901473,-0.0017,0.004123,-0.087592,1.9e-05,2.5e-05,0.007839,1.6e-05,8e-06,0.000167,"dir_sd",0.004123,2.5e-05,8e-06
500,0.75,0.5,0.5,0.75,0.995361,0.994218,0.997215,0.926048,-0.001144,0.001853,-0.069313,8e-06,6e-06,0.004922,7e-06,3e-06,0.000118,"dir_sd",0.001853,6e-06,3e-06
500,0.75,0.5,0.5,0.8,0.9984,0.997712,0.999085,0.945931,-0.000688,0.000685,-0.052469,3e-06,1e-06,0.002833,2e-06,1e-06,8e-05,"dir_sd",0.000685,1e-06,1e-06
500,0.75,0.5,0.5,0.85,0.999601,0.999289,0.999787,0.961585,-0.000312,0.000186,-0.038017,1e-06,0,0.001497,1e-06,0,5.2e-05,"dir_sd",0.000186,0,0
500,0.75,0.5,0.5,0.9,0.999945,0.999847,0.99997,0.973552,-9.8e-05,2.5e-05,-0.026393,0,0,0.000728,0,0,3.2e-05,"dir_sd",2.5e-05,0,0
500,0.75,0.5,0.5,0.95,0.999998,0.999981,0.999998,0.982416,-1.8e-05,0,-0.017582,0,0,0.000327,0,0,1.8e-05,"dir_sd",0,0,0
500,0.75,0.5,0.5,1,1,0.999999,1,0.98876,-1e-06,0,-0.01124,0,0,0.000136,0,0,1e-05,"dir_sd",0,0,0
100,0.25,0.1,-0.5,0,0,0.019569,0.048972,0.021223,0.019569,0.048972,0.021223,0.000445,0.002609,0.000682,6.2e-05,0.000211,0.000232,"hat",0.021223,0.000682,0.000232
100,0.25,0.1,-0.5,0.05,0.032774,0.059505,0.115054,0.056106,0.026731,0.082281,0.023332,0.000944,0.007319,0.001294,0.00023,0.00055,0.000751,"hat",0.023332,0.001294,0.000751
100,0.25,0.1,-0.5,0.1,0.114265,0.132298,0.210251,0.121278,0.018033,0.095986,0.007013,0.00089,0.010245,0.001846,0.000566,0.001033,0.001801,"hat",0.007013,0.001846,0.001801
100,0.25,0.1,-0.5,0.15,0.223516,0.232177,0.321832,0.217456,0.008661,0.098316,-0.006059,0.001133,0.011168,0.003462,0.00106,0.001505,0.003432,"hat",-0.006059,0.003462,0.003432
100,0.25,0.1,-0.5,0.2,0.34464,0.345566,0.437164,0.333789,0.000926,0.092524,-0.010851,0.001547,0.010281,0.005482,0.001549,0.001724,0.005375,"hat",-0.010851,0.005482,0.005375
100,0.25,0.1,-0.5,0.25,0.466064,0.460658,0.548558,0.455413,-0.005407,0.082494,-0.010651,0.001809,0.008479,0.006847,0.001783,0.001677,0.006747,"hat",-0.010651,0.006847,0.006747
100,0.25,0.1,-0.5,0.3,0.579825,0.570551,0.650746,0.572204,-0.009274,0.070921,-0.007621,0.001872,0.006575,0.007058,0.00179,0.001548,0.007013,"hat",-0.007621,0.007058,0.007013
100,0.25,0.1,-0.5,0.35,0.68092,0.670155,0.739394,0.677142,-0.010765,0.058474,-0.003778,0.001795,0.004739,0.006315,0.001683,0.001323,0.006313,"hat",-0.003778,0.006315,0.006313
100,0.25,0.1,-0.5,0.4,0.76672,0.75564,0.812627,0.765638,-0.01108,0.045907,-0.001082,0.001558,0.003143,0.005053,0.001438,0.001038,0.005062,"hat",-0.001082,0.005053,0.005062
100,0.25,0.1,-0.5,0.45,0.836433,0.82562,0.870773,0.836762,-0.010812,0.034341,0.00033,0.001239,0.001923,0.003677,0.001124,0.000745,0.003684,"hat",0.00033,0.003677,0.003684
100,0.25,0.1,-0.5,0.5,0.890625,0.880735,0.915186,0.891684,-0.00989,0.024561,0.001059,0.000896,0.001104,0.002502,8e-04,0.000502,0.002506,"hat",0.001059,0.002502,0.002506
100,0.25,0.1,-0.5,0.55,0.930802,0.922458,0.947419,0.931977,-0.008344,0.016617,0.001175,0.000596,0.000584,0.001585,0.000528,0.000308,0.001587,"hat",0.001175,0.001585,0.001587
100,0.25,0.1,-0.5,0.6,0.95904,0.952414,0.96945,0.959822,-0.006626,0.01041,0.000782,0.000356,0.000276,0.000899,0.000313,0.000168,9e-04,"hat",0.000782,0.000899,9e-04
100,0.25,0.1,-0.5,0.65,0.977678,0.972668,0.983559,0.977892,-0.00501,0.00588,0.000214,0.00019,0.000118,0.000445,0.000165,8.4e-05,0.000446,"hat",0.000214,0.000445,0.000446
100,0.25,0.1,-0.5,0.7,0.989065,0.985488,0.99197,0.988752,-0.003577,0.002905,-0.000313,9.2e-05,4.6e-05,0.000192,7.9e-05,3.7e-05,0.000192,"hat",-0.000313,0.000192,0.000192
100,0.25,0.1,-0.5,0.75,0.995361,0.993028,0.996532,0.994799,-0.002333,0.001171,-0.000562,3.9e-05,1.6e-05,7e-05,3.4e-05,1.4e-05,7e-05,"hat",-0.000562,7e-05,7e-05
100,0.25,0.1,-0.5,0.8,0.9984,0.997047,0.998724,0.997881,-0.001353,0.000324,-0.000519,1.4e-05,4e-06,2e-05,1.2e-05,4e-06,2e-05,"hat",-0.000519,2e-05,2e-05
100,0.25,0.1,-0.5,0.85,0.999601,0.998941,0.999621,0.999257,-0.000661,2e-05,-0.000345,4e-06,1e-06,4e-06,3e-06,1e-06,4e-06,"hat",-0.000345,4e-06,4e-06
100,0.25,0.1,-0.5,0.9,0.999945,0.999694,0.999912,0.999772,-0.000251,-3.3e-05,-0.000173,1e-06,0,1e-06,1e-06,0,1e-06,"hat",-0.000173,1e-06,1e-06
100,0.25,0.1,-0.5,0.95,0.999998,0.999931,0.999985,0.999936,-6.8e-05,-1.4e-05,-6.2e-05,0,0,0,0,0,0,"hat",-6.2e-05,0,0
100,0.25,0.1,-0.5,1,1,0.999988,0.999998,0.999983,-1.2e-05,-2e-06,-1.7e-05,0,0,0,0,0,0,"hat",-1.7e-05,0,0
100,0.25,0.1,0,0,0,0.019186,0.048489,0.03737,0.019186,0.048489,0.03737,0.000423,0.002547,0.001907,5.5e-05,0.000197,0.000512,"hat",0.03737,0.001907,0.000512
100,0.25,0.1,0,0.05,0.032774,0.059357,0.115018,0.081012,0.026583,0.082244,0.048238,0.000926,0.007319,0.003598,0.00022,0.000556,0.001273,"hat",0.048238,0.003598,0.001273
100,0.25,0.1,0,0.1,0.114265,0.132776,0.210629,0.150055,0.018511,0.096364,0.03579,0.000941,0.010398,0.003737,6e-04,0.001115,0.002461,"hat",0.03579,0.003737,0.002461
100,0.25,0.1,0,0.15,0.223516,0.233084,0.322759,0.241674,0.009568,0.099243,0.018158,0.001246,0.011432,0.004161,0.001157,0.001586,0.003839,"hat",0.018158,0.004161,0.003839
100,0.25,0.1,0,0.2,0.34464,0.347223,0.43954,0.347989,0.002583,0.0949,0.003349,0.001633,0.010875,0.005196,0.001629,0.001873,0.005195,"hat",0.003349,0.005196,0.005195
100,0.25,0.1,0,0.25,0.466064,0.463841,0.552205,0.459534,-0.002224,0.08614,-0.006531,0.001954,0.009347,0.006294,0.001952,0.00193,0.006264,"hat",-0.006531,0.006294,0.006264
100,0.25,0.1,0,0.3,0.579825,0.574809,0.654581,0.567611,-0.005016,0.074756,-0.012214,0.002042,0.007328,0.006983,0.002021,0.001743,0.006848,"hat",-0.012214,0.006983,0.006848
100,0.25,0.1,0,0.35,0.68092,0.67441,0.742758,0.665448,-0.00651,0.061838,-0.015472,0.001884,0.005259,0.006991,0.001846,0.001438,0.006765,"hat",-0.015472,0.006991,0.006765
100,0.25,0.1,0,0.4,0.76672,0.759251,0.815385,0.749188,-0.007469,0.048665,-0.017532,0.001581,0.003432,0.006263,0.001529,0.001065,0.005968,"hat",-0.017532,0.006263,0.005968
100,0.25,0.1,0,0.45,0.836433,0.828525,0.872896,0.818021,-0.007908,0.036464,-0.018411,0.001192,0.002064,0.005072,0.001131,0.000736,0.004743,"hat",-0.018411,0.005072,0.004743
100,0.25,0.1,0,0.5,0.890625,0.882936,0.916655,0.872768,-0.007689,0.02603,-0.017857,0.000836,0.001158,0.003726,0.000778,0.000482,0.003414,"hat",-0.017857,0.003726,0.003414
100,0.25,0.1,0,0.55,0.930802,0.923991,0.948471,0.914544,-0.006811,0.017669,-0.016258,0.000548,0.00061,0.002508,0.000502,0.000298,0.002248,"hat",-0.016258,0.002508,0.002248
100,0.25,0.1,0,0.6,0.95904,0.953534,0.970309,0.945098,-0.005506,0.011269,-0.013942,0.000334,0.000295,0.00153,0.000304,0.000169,0.001338,"hat",-0.013942,0.00153,0.001338
100,0.25,0.1,0,0.65,0.977678,0.973555,0.984254,0.966441,-0.004123,0.006576,-0.011238,0.000181,0.000126,0.000853,0.000164,8.3e-05,0.000728,"hat",-0.011238,0.000853,0.000728
100,0.25,0.1,0,0.7,0.989065,0.986176,0.992466,0.980573,-0.002889,0.003401,-0.008492,8.5e-05,4.7e-05,0.00044,7.7e-05,3.5e-05,0.000369,"hat",-0.008492,0.00044,0.000369
100,0.25,0.1,0,0.75,0.995361,0.993506,0.996834,0.989526,-0.001855,0.001473,-0.005835,3.5e-05,1.5e-05,0.000205,3.1e-05,1.3e-05,0.000171,"hat",-0.005835,0.000205,0.000171
100,0.25,0.1,0,0.8,0.9984,0.997327,0.998847,0.994826,-0.001073,0.000447,-0.003574,1.2e-05,4e-06,8.6e-05,1.1e-05,4e-06,7.3e-05,"hat",-0.003574,8.6e-05,7.3e-05
100,0.25,0.1,0,0.85,0.999601,0.999046,0.999638,0.997658,-0.000555,3.7e-05,-0.001944,3e-06,1e-06,3.2e-05,3e-06,1e-06,2.8e-05,"hat",-0.001944,3.2e-05,2.8e-05
100,0.25,0.1,0,0.9,0.999945,0.999707,0.999905,0.999028,-0.000238,-4e-05,-0.000917,1e-06,0,1e-05,1e-06,0,9e-06,"hat",-0.000917,1e-05,9e-06
100,0.25,0.1,0,0.95,0.999998,0.999925,0.99998,0.999634,-7.3e-05,-1.8e-05,-0.000364,0,0,2e-06,0,0,2e-06,"hat",-0.000364,2e-06,2e-06
100,0.25,0.1,0,1,1,0.999985,0.999997,0.999875,-1.5e-05,-3e-06,-0.000125,0,0,0,0,0,0,"hat",-0.000125,0,0
100,0.25,0.1,0.5,0,0,0.019352,0.04818,0.05377,0.019352,0.04818,0.05377,0.000444,0.002551,0.003821,6.9e-05,0.000231,0.000931,"hat",0.05377,0.003821,0.000931
100,0.25,0.1,0.5,0.05,0.032774,0.058771,0.113364,0.102277,0.025998,0.08059,0.069503,0.000925,0.007065,0.006806,0.00025,0.000571,0.001979,"hat",0.069503,0.006806,0.001979
100,0.25,0.1,0.5,0.1,0.114265,0.130809,0.207875,0.171715,0.016544,0.09361,0.05745,0.000844,0.009793,0.006684,0.000571,0.001033,0.003391,"hat",0.05745,0.006684,0.003391
100,0.25,0.1,0.5,0.15,0.223516,0.230223,0.319546,0.258733,0.006707,0.096031,0.035218,0.001071,0.010713,0.005991,0.001028,0.001494,0.00476,"hat",0.035218,0.005991,0.00476
100,0.25,0.1,0.5,0.2,0.34464,0.343987,0.435973,0.356787,-0.000653,0.091333,0.012147,0.001499,0.010099,0.006077,0.001502,0.00176,0.005941,"hat",0.012147,0.006077,0.005941
