"n","pA","sdC1","sdC2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.5,0.5,0.05,-0.5,2.7,0.905242,0.90488,0.948082,0.89734,-0.000362,0.04284,-0.007903,0.000854,0.00253,0.00084,0.000856,0.000696,0.000779,"dir_sd",0.04284,0.00253,0.000696
100,0.5,0.5,0.05,-0.5,2.8,0.917612,0.91736,0.960286,0.910125,-0.000252,0.042674,-0.007487,0.000753,0.002398,0.000712,0.000755,0.000578,0.000658,"dir_sd",0.042674,0.002398,0.000578
100,0.5,0.5,0.05,-0.5,2.9,0.928489,0.92874,0.971271,0.921465,0.000251,0.042781,-0.007025,0.000629,0.002271,0.000608,0.000631,0.000442,0.000559,"dir_sd",0.042781,0.002271,0.000442
100,0.5,0.5,0.05,-0.5,3,0.938031,0.93832,0.97992,0.931307,0.000289,0.041889,-0.006725,0.000547,0.002082,0.000521,0.000548,0.000328,0.000477,"dir_sd",0.041889,0.002082,0.000328
100,0.5,0.5,0.05,-0.5,3.1,0.946382,0.94706,0.987193,0.939652,0.000678,0.04081,-0.00673,0.000444,0.00187,0.000449,0.000444,0.000205,0.000404,"dir_sd",0.04081,0.00187,0.000205
100,0.5,0.5,0.05,-0.5,3.2,0.953676,0.95388,0.99188,0.946871,0.000204,0.038204,-0.006805,0.000389,0.001594,0.000382,0.00039,0.000134,0.000336,"dir_sd",0.038204,0.001594,0.000134
100,0.5,0.5,0.05,-0.5,3.3,0.960032,0.96014,0.995273,0.952824,0.000108,0.035241,-0.007209,0.000348,0.001317,0.000342,0.000349,7.6e-05,0.00029,"dir_sd",0.035241,0.001317,7.6e-05
100,0.5,0.5,0.05,-0.5,3.4,0.965562,0.96494,0.997069,0.95787,-0.000622,0.031507,-0.007693,0.000322,0.001041,0.000311,0.000322,4.8e-05,0.000252,"dir_sd",0.031507,0.001041,4.8e-05
100,0.5,0.5,0.05,-0.5,3.5,0.970364,0.9696,0.998369,0.96251,-0.000764,0.028006,-0.007854,0.000294,0.000809,0.00028,0.000294,2.5e-05,0.000219,"dir_sd",0.028006,0.000809,2.5e-05
100,0.5,0.5,0.05,-0.5,3.6,0.974526,0.97382,0.999146,0.966574,-0.000706,0.024619,-0.007953,0.000266,0.000618,0.000255,0.000266,1.2e-05,0.000192,"dir_sd",0.024619,0.000618,1.2e-05
100,0.5,0.5,0.05,-0.5,3.7,0.978129,0.97756,0.999602,0.96999,-0.000569,0.021472,-0.00814,0.000229,0.000466,0.000231,0.000229,5e-06,0.000165,"dir_sd",0.021472,0.000466,5e-06
100,0.5,0.5,0.05,-0.5,3.8,0.981243,0.98042,0.999858,0.972928,-0.000823,0.018615,-0.008315,0.000194,0.000348,0.000215,0.000194,1e-06,0.000146,"dir_sd",0.018615,0.000348,1e-06
100,0.5,0.5,0.05,-0.5,3.9,0.98393,0.98338,0.99993,0.975426,-0.00055,0.016,-0.008504,0.00018,0.000257,0.000201,0.00018,1e-06,0.000129,"dir_sd",0.016,0.000257,1e-06
100,0.5,0.5,0.05,-0.5,4,0.986246,0.98542,0.999961,0.977574,-0.000826,0.013715,-0.008672,0.000162,0.000188,0.000187,0.000162,0,0.000112,"dir_sd",0.013715,0.000188,0
100,0.5,0.5,0.05,0,0,0,0,0.042847,0.025871,0,0.042847,0.025871,0,0.001853,0.000845,0,1.7e-05,0.000176,"dir_sd",0.042847,0.001853,1.7e-05
100,0.5,0.5,0.05,0,0.1,0.001148,0.00104,0.043887,0.035161,-0.000108,0.042739,0.034013,1e-05,0.001855,0.001382,1e-05,2.9e-05,0.000226,"dir_sd",0.042739,0.001855,2.9e-05
