"n","p1","maxc1","maxc2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.25,0.1,0.5,-0.5,0.35,0.68092,0.68016,0.688158,0.637359,-0.00076,0.007237,-0.043561,0.0024,0.002425,0.005901,0.002404,0.002378,0.004011,"dir",-0.00076,0.0024,0.002404
100,0.25,0.1,0.5,-0.5,0.4,0.76672,0.76486,0.772858,0.72369,-0.00186,0.006138,-0.04303,0.001894,0.001899,0.005178,0.001895,0.001865,0.003333,"dir",-0.00186,0.001894,0.001895
100,0.25,0.1,0.5,-0.5,0.45,0.836433,0.83486,0.842858,0.796705,-0.001573,0.006425,-0.039728,0.001473,0.001481,0.004073,0.001474,0.001443,0.0025,"dir",-0.001573,0.001473,0.001474
100,0.25,0.1,0.5,-0.5,0.5,0.890625,0.88824,0.896238,0.855302,-0.002385,0.005613,-0.035323,0.001014,0.001012,0.002866,0.00101,0.000982,0.001621,"dir",-0.002385,0.001014,0.00101
100,0.25,0.1,0.5,-0.5,0.55,0.930802,0.92866,0.936644,0.900958,-0.002142,0.005842,-0.029844,0.000745,0.000749,0.001849,0.000742,0.000716,0.000961,"dir",-0.002142,0.000745,0.000742
100,0.25,0.1,0.5,-0.5,0.6,0.95904,0.95774,0.965599,0.933574,-0.0013,0.006559,-0.025466,0.000438,0.00045,0.001165,0.000437,0.000408,0.000518,"dir",-0.0013,0.000438,0.000437
100,0.25,0.1,0.5,-0.5,0.65,0.977678,0.97732,0.984637,0.955324,-0.000358,0.006958,-0.022354,0.000227,0.000238,0.000756,0.000227,0.00019,0.000257,"dir",-0.000358,0.000227,0.000227
100,0.25,0.1,0.5,-0.5,0.7,0.989065,0.9883,0.993829,0.969015,-0.000765,0.004764,-0.02005,0.000117,8.9e-05,0.000522,0.000117,6.7e-05,0.00012,"dir",-0.000765,0.000117,0.000117
100,0.25,0.1,0.5,-0.5,0.75,0.995361,0.99494,0.998184,0.977523,-0.000421,0.002823,-0.017838,5.2e-05,2.5e-05,0.000364,5.2e-05,1.7e-05,4.6e-05,"dir",-0.000421,5.2e-05,5.2e-05
100,0.25,0.1,0.5,-0.5,0.8,0.9984,0.99844,0.999686,0.982062,4e-05,0.001286,-0.016338,1.5e-05,3e-06,0.000284,1.5e-05,1e-06,1.7e-05,"dir",4e-05,1.5e-05,1.5e-05
100,0.25,0.1,0.5,-0.5,0.85,0.999601,0.9995,0.999929,0.98426,-0.000101,0.000328,-0.015341,5e-06,0,0.000244,5e-06,0,8e-06,"dir",-0.000101,5e-06,5e-06
100,0.25,0.1,0.5,-0.5,0.9,0.999945,0.99994,0.999991,0.985346,-5e-06,4.6e-05,-0.014599,1e-06,0,0.000218,1e-06,0,5e-06,"dir",-5e-06,1e-06,1e-06
100,0.25,0.1,0.5,-0.5,0.95,0.999998,1,1,0.985866,2e-06,2e-06,-0.014132,0,0,0.000204,0,0,4e-06,"dir",2e-06,0,0
100,0.25,0.1,0.5,-0.5,1,1,1,1,0.986085,0,0,-0.013915,0,0,0.000198,0,0,4e-06,"dir",0,0,0
100,0.25,0.1,0.5,0,0,0,0,0.007963,0.061841,0,0.007963,0.061841,0,6.4e-05,0.004194,0,0,0.00037,"dir",0,0,0
100,0.25,0.1,0.5,0,0.05,0.032774,0.03234,0.040303,0.105917,-0.000434,0.007529,0.073143,0.000311,0.000371,0.006075,0.000311,0.000315,0.000726,"dir",-0.000434,0.000311,0.000311
100,0.25,0.1,0.5,0,0.1,0.114265,0.11404,0.122003,0.173232,-0.000225,0.007738,0.058967,0.000991,0.001061,0.004929,0.000993,0.001003,0.001455,"dir",-0.000225,0.000991,0.000993
100,0.25,0.1,0.5,0,0.15,0.223516,0.22454,0.232503,0.258617,0.001024,0.008987,0.035102,0.001697,0.001787,0.003425,0.001699,0.00171,0.002197,"dir",0.001024,0.001697,0.001699
100,0.25,0.1,0.5,0,0.2,0.34464,0.34438,0.352343,0.352042,-0.00026,0.007703,0.007402,0.002035,0.002102,0.002804,0.002039,0.002047,0.002755,"dir",-0.00026,0.002035,0.002039
100,0.25,0.1,0.5,0,0.25,0.466064,0.46748,0.475443,0.447191,0.001416,0.009378,-0.018873,0.002451,0.002535,0.0034,0.002454,0.002452,0.003049,"dir",0.001416,0.002451,0.002454
100,0.25,0.1,0.5,0,0.3,0.579825,0.58076,0.588723,0.540056,0.000935,0.008898,-0.039769,0.00226,0.002329,0.004639,0.002264,0.002254,0.003064,"dir",0.000935,0.00226,0.002264
100,0.25,0.1,0.5,0,0.35,0.68092,0.6823,0.690263,0.628,0.00138,0.009343,-0.05292,0.001928,0.001997,0.005609,0.00193,0.001913,0.002814,"dir",0.00138,0.001928,0.00193
100,0.25,0.1,0.5,0,0.4,0.76672,0.76792,0.775883,0.706052,0.0012,0.009163,-0.060668,0.001671,0.001731,0.006048,0.001673,0.00165,0.002372,"dir",0.0012,0.001671,0.001673
100,0.25,0.1,0.5,0,0.45,0.836433,0.83776,0.845723,0.772393,0.001327,0.00929,-0.06404,0.001228,0.001288,0.006018,0.001229,0.001204,0.001921,"dir",0.001327,0.001228,0.001229
100,0.25,0.1,0.5,0,0.5,0.890625,0.89148,0.899443,0.828358,0.000855,0.008818,-0.062267,0.000829,0.000883,0.005297,0.000829,0.000806,0.001423,"dir",0.000855,0.000829,0.000829
100,0.25,0.1,0.5,0,0.55,0.930802,0.93132,0.939283,0.87198,0.000518,0.008481,-0.058821,0.000612,0.000664,0.004458,0.000613,0.000593,0.001,"dir",0.000518,0.000612,0.000613
100,0.25,0.1,0.5,0,0.6,0.95904,0.9588,0.966648,0.905737,-0.00024,0.007608,-0.053303,0.000374,0.000408,0.003494,0.000375,0.000351,0.000654,"dir",-0.00024,0.000374,0.000375
100,0.25,0.1,0.5,0,0.65,0.977678,0.97744,0.98461,0.93133,-0.000238,0.006932,-0.046348,0.000224,0.000231,0.002531,0.000224,0.000184,0.000384,"dir",-0.000238,0.000224,0.000224
100,0.25,0.1,0.5,0,0.7,0.989065,0.98874,0.994147,0.950184,-0.000325,0.005082,-0.038881,0.000117,9.3e-05,0.00172,0.000117,6.7e-05,0.000209,"dir",-0.000325,0.000117,0.000117
100,0.25,0.1,0.5,0,0.75,0.995361,0.99538,0.998397,0.963306,1.9e-05,0.003036,-0.032055,4.8e-05,2.3e-05,0.001141,4.8e-05,1.4e-05,0.000113,"dir",1.9e-05,4.8e-05,4.8e-05
100,0.25,0.1,0.5,0,0.8,0.9984,0.99858,0.999726,0.971963,0.00018,0.001326,-0.026437,1.3e-05,3e-06,0.000755,1.3e-05,1e-06,5.6e-05,"dir",0.00018,1.3e-05,1.3e-05
100,0.25,0.1,0.5,0,0.85,0.999601,0.9997,0.999956,0.977614,9.9e-05,0.000355,-0.021987,3e-06,0,0.000511,3e-06,0,2.8e-05,"dir",9.9e-05,3e-06,3e-06
100,0.25,0.1,0.5,0,0.9,0.999945,1,1,0.981167,5.5e-05,5.5e-05,-0.018778,0,0,0.000368,0,0,1.6e-05,"dir",5.5e-05,0,0
100,0.25,0.1,0.5,0,0.95,0.999998,1,1,0.983342,2e-06,2e-06,-0.016656,0,0,0.000287,0,0,1e-05,"dir",2e-06,0,0
100,0.25,0.1,0.5,0,1,1,1,1,0.984687,0,0,-0.015313,0,0,0.000241,0,0,7e-06,"dir",0,0,0
100,0.25,0.1,0.5,0.5,0,0,0,0.007987,0.088481,0,0.007987,0.088481,0,6.4e-05,0.008315,0,0,0.000487,"dir",0,0,0
100,0.25,0.1,0.5,0.5,0.05,0.032774,0.0326,0.040587,0.138227,-0.000174,0.007813,0.105453,0.000341,0.000405,0.011924,0.000342,0.000344,0.000805,"dir",-0.000174,0.000341,0.000342
100,0.25,0.1,0.5,0.5,0.1,0.114265,0.11328,0.121267,0.205335,-0.000985,0.007002,0.09107,0.00095,0.001004,0.009655,0.000951,0.000957,0.001364,"dir",-0.000985,0.00095,0.000951
100,0.25,0.1,0.5,0.5,0.15,0.223516,0.2248,0.232787,0.283351,0.001284,0.009271,0.059835,0.001675,0.001766,0.005392,0.001677,0.001683,0.001815,"dir",0.001284,0.001675,0.001677
100,0.25,0.1,0.5,0.5,0.2,0.34464,0.34214,0.350127,0.367005,-0.0025,0.005487,0.022365,0.002196,0.002223,0.002586,0.002194,0.002197,0.00209,"dir",-0.0025,0.002196,0.002194
100,0.25,0.1,0.5,0.5,0.25,0.466064,0.46266,0.470647,0.451448,-0.003404,0.004582,-0.014617,0.002402,0.002407,0.002498,0.002395,0.002391,0.002289,"dir",-0.003404,0.002402,0.002395
100,0.25,0.1,0.5,0.5,0.3,0.579825,0.57532,0.583307,0.533741,-0.004505,0.003482,-0.046084,0.002323,0.002304,0.004475,0.002308,0.002296,0.002356,"dir",-0.004505,0.002323,0.002308
100,0.25,0.1,0.5,0.5,0.35,0.68092,0.6777,0.685687,0.611182,-0.00322,0.004766,-0.069738,0.00221,0.002204,0.007227,0.002205,0.002186,0.002369,"dir",-0.00322,0.00221,0.002205
100,0.25,0.1,0.5,0.5,0.4,0.76672,0.7643,0.772287,0.682847,-0.00242,0.005567,-0.083873,0.001804,0.001807,0.009116,0.001802,0.00178,0.002085,"dir",-0.00242,0.001804,0.001802
100,0.25,0.1,0.5,0.5,0.45,0.836433,0.83432,0.842307,0.745365,-0.002113,0.005874,-0.091067,0.001408,0.001413,0.009906,0.001406,0.001381,0.001616,"dir",-0.002113,0.001408,0.001406
100,0.25,0.1,0.5,0.5,0.5,0.890625,0.88832,0.896307,0.798652,-0.002305,0.005682,-0.091973,0.000974,0.000978,0.009749,0.000971,0.000947,0.001293,"dir",-0.002305,0.000974,0.000971
100,0.25,0.1,0.5,0.5,0.55,0.930802,0.92982,0.937807,0.843595,-0.000982,0.007005,-0.087207,0.000644,0.000672,0.008609,0.000644,0.000624,0.001005,"dir",-0.000982,0.000644,0.000644
100,0.25,0.1,0.5,0.5,0.6,0.95904,0.95842,0.96635,0.880636,-0.00062,0.00731,-0.078404,0.000388,0.000422,0.006879,0.000389,0.000369,0.000733,"dir",-0.00062,0.000388,0.000389
100,0.25,0.1,0.5,0.5,0.65,0.977678,0.97784,0.985052,0.909603,0.000162,0.007374,-0.068076,0.000216,0.000232,0.005143,0.000217,0.000178,0.00051,"dir",0.000162,0.000216,0.000217
100,0.25,0.1,0.5,0.5,0.7,0.989065,0.9892,0.994615,0.931681,0.000135,0.00555,-0.057384,0.000114,9.8e-05,0.00363,0.000114,6.7e-05,0.000338,"dir",0.000135,0.000114,0.000114
100,0.25,0.1,0.5,0.5,0.75,0.995361,0.99548,0.998439,0.948274,0.000119,0.003078,-0.047087,4.9e-05,2.5e-05,0.002423,4.9e-05,1.6e-05,0.000206,"dir",0.000119,4.9e-05,4.9e-05
100,0.25,0.1,0.5,0.5,0.8,0.9984,0.99826,0.999619,0.960331,-0.00014,0.001219,-0.038069,1.7e-05,3e-06,0.001572,1.7e-05,2e-06,0.000123,"dir",-0.00014,1.7e-05,1.7e-05
100,0.25,0.1,0.5,0.5,0.85,0.999601,0.99968,0.999932,0.968969,7.9e-05,0.00033,-0.030632,4e-06,0,0.001006,4e-06,0,6.7e-05,"dir",7.9e-05,4e-06,4e-06
100,0.25,0.1,0.5,0.5,0.9,0.999945,0.99998,0.999997,0.975018,3.5e-05,5.2e-05,-0.024927,0,0,0.000658,0,0,3.7e-05,"dir",3.5e-05,0,0
100,0.25,0.1,0.5,0.5,0.95,0.999998,1,1,0.979306,2e-06,2e-06,-0.020692,0,0,0.000449,0,0,2.1e-05,"dir",2e-06,0,0
100,0.25,0.1,0.5,0.5,1,1,1,1,0.982166,0,0,-0.017834,0,0,0.000331,0,0,1.3e-05,"dir",0,0,0
100,0.25,0.25,0.1,-0.5,0,0,0,0.007936,0.002019,0,0.007936,0.002019,0,6.3e-05,2.7e-05,0,0,2.3e-05,"dir",0,0,0
100,0.25,0.25,0.1,-0.5,0.05,0.032774,0.03358,0.041516,0.024185,0.000806,0.008742,-0.008589,0.000304,0.000385,0.000337,0.000304,0.000309,0.000263,"dir",0.000806,0.000304,0.000304
100,0.25,0.25,0.1,-0.5,0.1,0.114265,0.11326,0.121196,0.087799,-0.001005,0.006931,-0.026466,0.001073,0.001128,0.001519,0.001074,0.001082,0.00082,"dir",-0.001005,0.001073,0.001074
100,0.25,0.25,0.1,-0.5,0.15,0.223516,0.2223,0.230236,0.187218,-0.001216,0.00672,-0.036298,0.001817,0.001867,0.003015,0.001819,0.001826,0.001701,"dir",-0.001216,0.001817,0.001819
100,0.25,0.25,0.1,-0.5,0.2,0.34464,0.34226,0.350196,0.308067,-0.00238,0.005556,-0.036573,0.002453,0.00248,0.003837,0.002452,0.002454,0.002504,"dir",-0.00238,0.002453,0.002452
100,0.25,0.25,0.1,-0.5,0.25,0.466064,0.46526,0.473196,0.436959,-0.000804,0.007132,-0.029105,0.002497,0.002544,0.003722,0.002501,0.002498,0.002881,"dir",-0.000804,0.002497,0.002501
100,0.25,0.25,0.1,-0.5,0.3,0.579825,0.58034,0.588276,0.560875,0.000515,0.008451,-0.01895,0.002474,0.002534,0.0032,0.002479,0.002468,0.002847,"dir",0.000515,0.002474,0.002479
100,0.25,0.25,0.1,-0.5,0.35,0.68092,0.67922,0.687156,0.670573,-0.0017,0.006236,-0.010347,0.0022,0.002215,0.002667,0.002201,0.002181,0.002565,"dir",-0.0017,0.0022,0.002201
100,0.25,0.25,0.1,-0.5,0.4,0.76672,0.76694,0.774876,0.762387,0.00022,0.008156,-0.004333,0.001818,0.001859,0.002077,0.001822,0.001796,0.002062,"dir",0.00022,0.001818,0.001822
100,0.25,0.25,0.1,-0.5,0.45,0.836433,0.83746,0.845396,0.83499,0.001027,0.008963,-0.001443,0.001453,0.001505,0.001424,0.001455,0.001427,0.001425,"dir",0.001027,0.001453,0.001455
100,0.25,0.25,0.1,-0.5,0.5,0.890625,0.89158,0.899516,0.889787,0.000955,0.008891,-0.000838,0.000925,0.00098,0.000879,0.000926,0.000903,0.00088,"dir",0.000955,0.000925,0.000926
100,0.25,0.25,0.1,-0.5,0.55,0.930802,0.93236,0.940296,0.928436,0.001558,0.009494,-0.002366,0.000616,0.000684,0.000511,0.000615,0.000595,0.000506,"dir",0.001558,0.000616,0.000615
100,0.25,0.25,0.1,-0.5,0.6,0.95904,0.96032,0.968184,0.953984,0.00128,0.009144,-0.005056,0.000388,0.00045,0.000298,0.000387,0.000367,0.000273,"dir",0.00128,0.000388,0.000387
100,0.25,0.25,0.1,-0.5,0.65,0.977678,0.97818,0.985297,0.969745,0.000502,0.007618,-0.007933,0.000227,0.000245,0.000195,0.000227,0.000187,0.000132,"dir",0.000502,0.000227,0.000227
100,0.25,0.25,0.1,-0.5,0.7,0.989065,0.98948,0.99482,0.978545,0.000415,0.005755,-0.01052,9.8e-05,8.5e-05,0.000167,9.8e-05,5.2e-05,5.7e-05,"dir",0.000415,9.8e-05,9.8e-05
100,0.25,0.25,0.1,-0.5,0.75,0.995361,0.99548,0.998326,0.983262,0.000119,0.002965,-0.012099,5e-05,2.5e-05,0.000168,5e-05,1.6e-05,2.2e-05,"dir",0.000119,5e-05,5e-05
100,0.25,0.25,0.1,-0.5,0.8,0.9984,0.9985,0.999642,0.985362,1e-04,0.001242,-0.013038,1.6e-05,4e-06,0.000178,1.6e-05,2e-06,8e-06,"dir",1e-04,1.6e-05,1.6e-05
100,0.25,0.25,0.1,-0.5,0.85,0.999601,0.99962,0.999953,0.986055,1.9e-05,0.000351,-0.013546,4e-06,0,0.000187,4e-06,0,4e-06,"dir",1.9e-05,4e-06,4e-06
100,0.25,0.25,0.1,-0.5,0.9,0.999945,0.99992,0.999988,0.986255,-2.5e-05,4.3e-05,-0.01369,1e-06,0,0.00019,1e-06,0,3e-06,"dir",-2.5e-05,1e-06,1e-06
100,0.25,0.25,0.1,-0.5,0.95,0.999998,1,1,0.986313,2e-06,2e-06,-0.013686,0,0,0.00019,0,0,3e-06,"dir",2e-06,0,0
100,0.25,0.25,0.1,-0.5,1,1,1,1,0.986327,0,0,-0.013673,0,0,0.00019,0,0,3e-06,"dir",0,0,0
100,0.25,0.25,0.1,0,0,0,0,0.007963,0.017719,0,0.007963,0.017719,0,6.4e-05,0.000524,0,0,0.00021,"dir",0,0,0
100,0.25,0.25,0.1,0,0.05,0.032774,0.032,0.039963,0.060043,-0.000774,0.007189,0.02727,0.000303,0.000357,0.001306,0.000303,0.000306,0.000564,"dir",-0.000774,0.000303,0.000303
100,0.25,0.25,0.1,0,0.1,0.114265,0.11364,0.121603,0.13134,-0.000625,0.007338,0.017075,0.000959,0.001022,0.001419,0.000961,0.00097,0.00113,"dir",-0.000625,0.000959,0.000961
100,0.25,0.25,0.1,0,0.15,0.223516,0.22448,0.232443,0.22616,0.000964,0.008927,0.002644,0.001618,0.001707,0.001739,0.00162,0.00163,0.001736,"dir",0.000964,0.001618,0.00162
100,0.25,0.25,0.1,0,0.2,0.34464,0.34658,0.354543,0.334999,0.00194,0.009903,-0.009641,0.002388,0.00249,0.002312,0.002389,0.002397,0.002224,"dir",0.00194,0.002388,0.002389
100,0.25,0.25,0.1,0,0.25,0.466064,0.467,0.474963,0.446451,0.000936,0.008898,-0.019614,0.002429,0.002506,0.002825,0.002433,0.002432,0.002445,"dir",0.000936,0.002429,0.002433
100,0.25,0.25,0.1,0,0.3,0.579825,0.5817,0.589663,0.553007,0.001875,0.009838,-0.026818,0.002572,0.002653,0.003076,0.002573,0.002561,0.002361,"dir",0.001875,0.002572,0.002573
100,0.25,0.25,0.1,0,0.35,0.68092,0.68136,0.689323,0.650003,0.00044,0.008403,-0.030917,0.002184,0.002236,0.003103,0.002188,0.00217,0.002151,"dir",0.00044,0.002184,0.002188
100,0.25,0.25,0.1,0,0.4,0.76672,0.76706,0.775023,0.735035,0.00034,0.008303,-0.031685,0.001764,0.001808,0.002815,0.001768,0.001743,0.001815,"dir",0.00034,0.001764,0.001768
100,0.25,0.25,0.1,0,0.45,0.836433,0.83776,0.845723,0.805327,0.001327,0.00929,-0.031106,0.001264,0.001324,0.00239,0.001265,0.00124,0.001426,"dir",0.001327,0.001264,0.001265
100,0.25,0.25,0.1,0,0.5,0.890625,0.8922,0.900163,0.861051,0.001575,0.009538,-0.029574,0.000862,0.000928,0.001887,0.000861,0.000838,0.001015,"dir",0.001575,0.000862,0.000861
100,0.25,0.25,0.1,0,0.55,0.930802,0.93102,0.938983,0.90337,0.000218,0.008181,-0.027432,0.000581,0.000629,0.001433,0.000582,0.000563,0.000682,"dir",0.000218,0.000581,0.000582
100,0.25,0.25,0.1,0,0.6,0.95904,0.95844,0.966288,0.93421,-6e-04,0.007248,-0.02483,0.000382,0.000409,0.001046,0.000382,0.000358,0.00043,"dir",-6e-04,0.000382,0.000382
100,0.25,0.25,0.1,0,0.65,0.977678,0.97772,0.984858,0.955228,4.2e-05,0.007179,-0.022451,0.000209,0.00022,0.000754,0.00021,0.000169,0.00025,"dir",4.2e-05,0.000209,0.00021
100,0.25,0.25,0.1,0,0.7,0.989065,0.98912,0.994613,0.969251,5.5e-05,0.005548,-0.019814,9.8e-05,8.4e-05,0.000534,9.9e-05,5.3e-05,0.000142,"dir",5.5e-05,9.8e-05,9.9e-05
100,0.25,0.25,0.1,0,0.75,0.995361,0.99576,0.998522,0.977838,0.000399,0.003161,-0.017524,4.4e-05,2.2e-05,0.000377,4.4e-05,1.2e-05,7e-05,"dir",0.000399,4.4e-05,4.4e-05
100,0.25,0.25,0.1,0,0.8,0.9984,0.9985,0.999687,0.982371,1e-04,0.001287,-0.016029,1.4e-05,3e-06,0.000289,1.4e-05,1e-06,3.2e-05,"dir",1e-04,1.4e-05,1.4e-05
100,0.25,0.25,0.1,0,0.85,0.999601,0.9995,0.99992,0.984685,-0.000101,0.000319,-0.014916,5e-06,0,0.000236,5e-06,0,1.3e-05,"dir",-0.000101,5e-06,5e-06
100,0.25,0.25,0.1,0,0.9,0.999945,0.9999,0.999989,0.985715,-4.5e-05,4.4e-05,-0.01423,1e-06,0,0.000208,1e-06,0,6e-06,"dir",-4.5e-05,1e-06,1e-06
100,0.25,0.25,0.1,0,0.95,0.999998,0.99998,0.999998,0.986155,-1.8e-05,0,-0.013843,0,0,0.000195,0,0,3e-06,"dir",-1.8e-05,0,0
100,0.25,0.25,0.1,0,1,1,1,1,0.986272,0,0,-0.013728,0,0,0.000191,0,0,3e-06,"dir",0,0,0
100,0.25,0.25,0.1,0.5,0,0,0,0.008,0.04063,0,0.008,0.04063,0,6.4e-05,0.002092,0,0,0.000442,"dir",0,0,0
100,0.25,0.25,0.1,0.5,0.05,0.032774,0.0329,0.0409,0.094596,0.000126,0.008126,0.061822,0.000322,0.000392,0.004659,0.000323,0.000327,0.000838,"dir",0.000126,0.000322,0.000323
100,0.25,0.25,0.1,0.5,0.1,0.114265,0.11546,0.12346,0.170064,0.001195,0.009195,0.055799,0.001018,0.001112,0.00445,0.001018,0.00103,0.001339,"dir",0.001195,0.001018,0.001018
100,0.25,0.25,0.1,0.5,0.15,0.223516,0.2251,0.2331,0.258661,0.001584,0.009584,0.035145,0.001795,0.001895,0.002966,0.001796,0.001807,0.001735,"dir",0.001584,0.001795,0.001796
100,0.25,0.25,0.1,0.5,0.2,0.34464,0.34318,0.35118,0.35359,-0.00146,0.00654,0.00895,0.002345,0.002392,0.002144,0.002348,0.002354,0.002068,"dir",-0.00146,0.002345,0.002348
100,0.25,0.25,0.1,0.5,0.25,0.466064,0.46166,0.46966,0.450959,-0.004404,0.003596,-0.015106,0.002593,0.002582,0.002475,0.002579,0.002574,0.002251,"dir",-0.004404,0.002593,0.002579
100,0.25,0.25,0.1,0.5,0.3,0.579825,0.57752,0.58552,0.545597,-0.002305,0.005695,-0.034228,0.002389,0.002404,0.003425,0.002388,0.002376,0.002258,"dir",-0.002305,0.002389,0.002388
100,0.25,0.25,0.1,0.5,0.35,0.68092,0.67876,0.68676,0.633404,-0.00216,0.00584,-0.047516,0.002025,0.002034,0.004382,0.002024,0.002004,0.002129,"dir",-0.00216,0.002025,0.002024
100,0.25,0.25,0.1,0.5,0.4,0.76672,0.76398,0.77198,0.710407,-0.00274,0.00526,-0.056313,0.001927,0.001922,0.005079,0.001923,0.001898,0.001912,"dir",-0.00274,0.001927,0.001923
100,0.25,0.25,0.1,0.5,0.45,0.836433,0.83454,0.84254,0.776852,-0.001893,0.006107,-0.059581,0.001402,0.001409,0.005195,0.001401,0.001375,0.001648,"dir",-0.001893,0.001402,0.001401
100,0.25,0.25,0.1,0.5,0.5,0.890625,0.89016,0.89816,0.833204,-0.000465,0.007535,-0.057421,0.000905,0.000937,0.004624,0.000906,0.000882,0.001329,"dir",-0.000465,0.000905,0.000906
100,0.25,0.25,0.1,0.5,0.55,0.930802,0.93054,0.938526,0.878344,-0.000262,0.007724,-0.052458,0.000683,0.00072,0.003737,0.000684,0.000661,0.000987,"dir",-0.000262,0.000683,0.000684
100,0.25,0.25,0.1,0.5,0.6,0.95904,0.9592,0.967086,0.913357,0.00016,0.008046,-0.045683,0.000386,0.000427,0.00279,0.000387,0.000363,0.000704,"dir",0.00016,0.000386,0.000387
100,0.25,0.25,0.1,0.5,0.65,0.977678,0.9769,0.984247,0.939266,-0.000778,0.006568,-0.038412,0.000229,0.000235,0.001949,0.000229,0.000192,0.000475,"dir",-0.000778,0.000229,0.000229
100,0.25,0.25,0.1,0.5,0.7,0.989065,0.98862,0.994171,0.957513,-0.000445,0.005106,-0.031552,0.00012,9.7e-05,0.00129,0.00012,7.1e-05,0.000295,"dir",-0.000445,0.00012,0.00012
100,0.25,0.25,0.1,0.5,0.75,0.995361,0.99512,0.998163,0.97002,-0.000241,0.002802,-0.025341,5.3e-05,2.5e-05,0.000807,5.3e-05,1.7e-05,0.000165,"dir",-0.000241,5.3e-05,5.3e-05
100,0.25,0.25,0.1,0.5,0.8,0.9984,0.99812,0.999472,0.977746,-0.00028,0.001072,-0.020654,2.2e-05,5e-06,0.000509,2.2e-05,4e-06,8.3e-05,"dir",-0.00028,2.2e-05,2.2e-05
100,0.25,0.25,0.1,0.5,0.85,0.999601,0.99942,0.999893,0.982103,-0.000181,0.000292,-0.017499,6e-06,0,0.00035,6e-06,0,4.4e-05,"dir",-0.000181,6e-06,6e-06
100,0.25,0.25,0.1,0.5,0.9,0.999945,0.99994,0.99999,0.984431,-5e-06,4.5e-05,-0.015514,1e-06,0,0.000263,1e-06,0,2.2e-05,"dir",-5e-06,1e-06,1e-06
100,0.25,0.25,0.1,0.5,0.95,0.999998,1,1,0.985599,2e-06,2e-06,-0.0144,0,0,0.000218,0,0,1.1e-05,"dir",2e-06,0,0
100,0.25,0.25,0.1,0.5,1,1,1,1,0.986088,0,0,-0.013912,0,0,0.000199,0,0,6e-06,"dir",0,0,0
100,0.25,0.25,0.25,-0.5,0,0,0,0.008009,0.008368,0,0.008009,0.008368,0,6.4e-05,0.000164,0,0,9.4e-05,"dir",0,0,0
100,0.25,0.25,0.25,-0.5,0.05,0.032774,0.03262,0.040629,0.040893,-0.000154,0.007855,0.008119,0.000295,0.00036,0.000469,0.000295,0.000299,0.000403,"dir",-0.000154,0.000295,0.000295
100,0.25,0.25,0.25,-0.5,0.1,0.114265,0.11522,0.123229,0.10209,0.000955,0.008964,-0.012175,0.00099,0.001078,0.001162,0.000991,0.001,0.001015,"dir",0.000955,0.00099,0.000991
100,0.25,0.25,0.25,-0.5,0.15,0.223516,0.22506,0.233069,0.190925,0.001544,0.009554,-0.032591,0.001721,0.001818,0.002998,0.001722,0.001731,0.001939,"dir",0.001544,0.001721,0.001722
100,0.25,0.25,0.25,-0.5,0.2,0.34464,0.34474,0.352749,0.303148,1e-04,0.008109,-0.041492,0.002181,0.002248,0.004552,0.002185,0.002187,0.002837,"dir",1e-04,0.002181,0.002185
100,0.25,0.25,0.25,-0.5,0.25,0.466064,0.4651,0.473109,0.428077,-0.000964,0.007045,-0.037987,0.002513,0.002552,0.004699,0.002517,0.002508,0.003262,"dir",-0.000964,0.002513,0.002517
100,0.25,0.25,0.25,-0.5,0.3,0.579825,0.579,0.587009,0.552717,-0.000825,0.007184,-0.027108,0.002422,0.002456,0.003874,0.002426,0.002409,0.003145,"dir",-0.000825,0.002422,0.002426
100,0.25,0.25,0.25,-0.5,0.35,0.68092,0.68034,0.688349,0.665195,-0.00058,0.007429,-0.015725,0.002211,0.002241,0.002897,0.002215,0.00219,0.002655,"dir",-0.00058,0.002211,0.002215
100,0.25,0.25,0.25,-0.5,0.4,0.76672,0.76498,0.772989,0.758434,-0.00174,0.006269,-0.008286,0.00184,0.001848,0.002095,0.00184,0.001812,0.00203,"dir",-0.00174,0.00184,0.00184
100,0.25,0.25,0.25,-0.5,0.45,0.836433,0.8338,0.841809,0.832957,-0.002633,0.005377,-0.003476,0.001415,0.001407,0.001423,0.001411,0.001381,0.001414,"dir",-0.002633,0.001415,0.001411
100,0.25,0.25,0.25,-0.5,0.5,0.890625,0.88944,0.897449,0.888557,-0.001185,0.006824,-0.002068,0.001051,0.001068,0.000898,0.001052,0.001024,0.000895,"dir",-0.001185,0.001051,0.001052
100,0.25,0.25,0.25,-0.5,0.55,0.930802,0.9294,0.937409,0.927909,-0.001402,0.006607,-0.002893,0.000782,0.000799,0.000517,0.000782,0.000756,0.000509,"dir",-0.001402,0.000782,0.000782
100,0.25,0.25,0.25,-0.5,0.6,0.95904,0.95818,0.966104,0.95369,-0.00086,0.007064,-0.00535,0.000455,0.000479,0.000291,0.000455,0.00043,0.000262,"dir",-0.00086,0.000455,0.000455
