"n","p1","sdC1","sdC2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.5,0.05,0.1,-0.5,8,0.953988,0.94,1,0.933269,-0.013988,0.046012,-0.02072,0.001156,0.002117,0.001425,0.0012,0,0.001245,"hat",-0.02072,0.001425,0.001245
100,0.5,0.05,0.1,-0.5,8.5,0.963267,0.956,1,0.94411,-0.007267,0.036733,-0.019157,0.000997,0.001349,0.001316,0.00118,0,0.001186,"hat",-0.019157,0.001316,0.001186
100,0.5,0.05,0.1,-0.5,9,0.970709,0.97,1,0.959302,-0.000709,0.029291,-0.011407,0.000801,0.000858,0.000828,0.001,0,0.000872,"hat",-0.011407,0.000828,0.000872
100,0.5,0.05,0.1,-0.5,9.5,0.976669,0.972,1,0.962328,-0.004669,0.023331,-0.014341,0.000638,0.000544,0.000755,0.00077,0,0.000687,"hat",-0.014341,0.000755,0.000687
100,0.5,0.05,0.1,-0.5,10,0.981434,0.982,1,0.972206,0.000566,0.018566,-0.009228,0.000376,0.000345,0.000455,0.00047,0,0.000463,"hat",-0.009228,0.000455,0.000463
100,0.5,0.05,0.1,-0.5,10.5,0.985239,0.986,1,0.976674,0.000761,0.014761,-0.008565,0.000185,0.000218,0.000241,0.00023,0,0.00021,"hat",-0.008565,0.000241,0.00021
100,0.5,0.05,0.1,-0.5,11,0.988274,0.99,1,0.979482,0.001726,0.011726,-0.008792,8.3e-05,0.000137,0.00017,1e-04,0,0.000116,"hat",-0.008792,0.00017,0.000116
100,0.5,0.05,0.1,-0.5,11.5,0.990692,0.992,1,0.981723,0.001308,0.009308,-0.00897,5.8e-05,8.7e-05,0.000144,7e-05,0,8e-05,"hat",-0.00897,0.000144,8e-05
100,0.5,0.05,0.1,-0.5,12,0.992617,0.992,1,0.981723,-0.000617,0.007383,-0.010894,5.6e-05,5.5e-05,0.000183,7e-05,0,8e-05,"hat",-0.010894,0.000183,8e-05
100,0.5,0.05,0.1,0,0,0,0,0.120475,0,0,0.120475,0,0,0.014569,0,0,6.8e-05,0,"hat",0,0,0
100,0.5,0.05,0.1,0,0.5,0.081109,0.068,0.188475,0.066141,-0.013109,0.107367,-0.014967,0.000708,0.012228,0.000932,0.00067,0.000876,0.000885,"hat",-0.014967,0.000932,0.000885
100,0.5,0.05,0.1,0,1,0.198748,0.2,0.320475,0.195115,0.001252,0.121727,-0.003634,0.001922,0.016664,0.001493,0.0024,0.002308,0.00185,"hat",-0.003634,0.001493,0.00185
100,0.5,0.05,0.1,0,1.5,0.31773,0.3,0.420475,0.298672,-0.01773,0.102745,-0.019057,0.002434,0.012485,0.001708,0.00265,0.002411,0.001681,"hat",-0.019057,0.001708,0.001681
100,0.5,0.05,0.1,0,2,0.427593,0.39,0.510475,0.374641,-0.037593,0.082882,-0.052952,0.003133,0.008509,0.004668,0.00215,0.002049,0.002331,"hat",-0.052952,0.004668,0.002331
100,0.5,0.05,0.1,0,2.5,0.524709,0.506,0.626475,0.497857,-0.018709,0.101766,-0.026852,0.001494,0.011667,0.001768,0.00143,0.001638,0.001309,"hat",-0.026852,0.001768,0.001309
100,0.5,0.05,0.1,0,3,0.608375,0.588,0.708475,0.578455,-0.020375,0.1001,-0.02992,0.001191,0.011065,0.002114,0.00097,0.001306,0.001524,"hat",-0.02992,0.002114,0.001524
100,0.5,0.05,0.1,0,3.5,0.679238,0.652,0.772475,0.643268,-0.027238,0.093237,-0.03597,0.001158,0.009397,0.001711,0.00052,0.000879,0.000521,"hat",-0.03597,0.001711,0.000521
100,0.5,0.05,0.1,0,4,0.738536,0.714,0.834475,0.705333,-0.024536,0.095939,-0.033203,0.000946,0.009738,0.001521,0.00043,0.000667,0.000524,"hat",-0.033203,0.001521,0.000524
100,0.5,0.05,0.1,0,4.5,0.78771,0.778,0.898475,0.767745,-0.00971,0.110765,-0.019965,0.00179,0.014152,0.001923,0.00212,0.002354,0.001905,"hat",-0.019965,0.001923,0.001905
100,0.5,0.05,0.1,0,5,0.828203,0.814,0.933742,0.803559,-0.014203,0.105539,-0.024644,0.001946,0.013029,0.002329,0.00218,0.002363,0.002153,"hat",-0.024644,0.002329,0.002153
100,0.5,0.05,0.1,0,5.5,0.861361,0.85,0.965742,0.837743,-0.011361,0.104381,-0.023618,0.001089,0.011469,0.001608,0.0012,0.000717,0.001313,"hat",-0.023618,0.001608,0.001313
100,0.5,0.05,0.1,0,6,0.88839,0.884,0.984008,0.869301,-0.00439,0.095618,-0.019088,0.001643,0.009551,0.001754,0.00203,0.00051,0.001737,"hat",-0.019088,0.001754,0.001737
100,0.5,0.05,0.1,0,6.5,0.910337,0.91,1,0.894277,-0.000337,0.089663,-0.016061,0.00084,0.008039,0.000866,0.00105,0,0.00076,"hat",-0.016061,0.000866,0.00076
100,0.5,0.05,0.1,0,7,0.928102,0.924,1,0.913691,-0.004102,0.071898,-0.014411,0.000481,0.005169,0.000574,0.00058,0,0.000458,"hat",-0.014411,0.000574,0.000458
100,0.5,0.05,0.1,0,7.5,0.942442,0.946,1,0.935511,0.003558,0.057558,-0.00693,0.000517,0.003313,0.000472,0.00063,0,0.00053,"hat",-0.00693,0.000472,0.00053
100,0.5,0.05,0.1,0,8,0.953988,0.956,1,0.945043,0.002012,0.046012,-0.008945,0.000428,0.002117,0.000517,0.00053,0,0.000546,"hat",-0.008945,0.000517,0.000546
100,0.5,0.05,0.1,0,8.5,0.963267,0.962,1,0.951635,-0.001267,0.036733,-0.011632,0.000498,0.001349,0.000592,0.00062,0,0.00057,"hat",-0.011632,0.000592,0.00057
100,0.5,0.05,0.1,0,9,0.970709,0.974,1,0.96525,0.003291,0.029291,-0.005459,7.5e-05,0.000858,0.000136,8e-05,0,0.000133,"hat",-0.005459,0.000136,0.000133
100,0.5,0.05,0.1,0,9.5,0.976669,0.976,1,0.96537,-0.000669,0.023331,-0.011299,0.000104,0.000544,0.000238,0.00013,0,0.000138,"hat",-0.011299,0.000238,0.000138
100,0.5,0.05,0.1,0,10,0.981434,0.984,1,0.973794,0.002566,0.018566,-0.00764,7.1e-05,0.000345,0.000123,8e-05,0,8.1e-05,"hat",-0.00764,0.000123,8.1e-05
100,0.5,0.05,0.1,0,10.5,0.985239,0.986,1,0.976316,0.000761,0.014761,-0.008924,6.5e-05,0.000218,0.000141,8e-05,0,7.7e-05,"hat",-0.008924,0.000141,7.7e-05
100,0.5,0.05,0.1,0,11,0.988274,0.992,1,0.981815,0.003726,0.011726,-0.00646,7e-05,0.000137,0.000108,7e-05,0,8.3e-05,"hat",-0.00646,0.000108,8.3e-05
100,0.5,0.05,0.1,0,11.5,0.990692,0.992,1,0.981815,0.001308,0.009308,-0.008878,5.8e-05,8.7e-05,0.000146,7e-05,0,8.3e-05,"hat",-0.008878,0.000146,8.3e-05
100,0.5,0.05,0.1,0,12,0.992617,0.994,1,0.982863,0.001383,0.007383,-0.009753,6.6e-05,5.5e-05,0.000141,8e-05,0,5.7e-05,"hat",-0.009753,0.000141,5.7e-05
100,0.5,0.05,0.1,0.5,0,0,0,0.113799,0.005841,0,0.113799,0.005841,0,0.012986,5.6e-05,0,4.5e-05,2.8e-05,"hat",0.005841,5.6e-05,2.8e-05
100,0.5,0.05,0.1,0.5,0.5,0.081109,0.098,0.211799,0.096045,0.016891,0.130691,0.014937,0.000741,0.017789,0.000652,0.00057,0.000886,0.000536,"hat",0.014937,0.000652,0.000536
100,0.5,0.05,0.1,0.5,1,0.198748,0.214,0.327799,0.209093,0.015252,0.129051,0.010345,0.001537,0.018242,0.001652,0.00163,0.001985,0.001931,"hat",0.010345,0.001652,0.001931
100,0.5,0.05,0.1,0.5,1.5,0.31773,0.346,0.459799,0.323295,0.02827,0.14207,0.005565,0.002183,0.021624,0.001392,0.00173,0.0018,0.001702,"hat",0.005565,0.001392,0.001702
100,0.5,0.05,0.1,0.5,2,0.427593,0.428,0.541799,0.417657,0.000407,0.114206,-0.009936,0.001976,0.015159,0.001551,0.00247,0.002646,0.001816,"hat",-0.009936,0.001551,0.001816
100,0.5,0.05,0.1,0.5,2.5,0.524709,0.522,0.635799,0.50437,-0.002709,0.11109,-0.020338,0.002303,0.014662,0.002145,0.00287,0.002902,0.002165,"hat",-0.020338,0.002145,0.002165
100,0.5,0.05,0.1,0.5,3,0.608375,0.592,0.705799,0.585395,-0.016375,0.097425,-0.02298,0.001524,0.010858,0.001556,0.00157,0.001708,0.001285,"hat",-0.02298,0.001556,0.001285
100,0.5,0.05,0.1,0.5,3.5,0.679238,0.682,0.795799,0.667894,0.002762,0.116561,-0.011344,0.001104,0.015048,0.001218,0.00137,0.001826,0.001362,"hat",-0.011344,0.001218,0.001362
100,0.5,0.05,0.1,0.5,4,0.738536,0.76,0.873799,0.740885,0.021464,0.135263,0.002349,0.001661,0.019727,0.000797,0.0015,0.001789,0.000989,"hat",0.002349,0.000797,0.000989
100,0.5,0.05,0.1,0.5,4.5,0.78771,0.814,0.927799,0.800195,0.02629,0.14009,0.012485,0.001355,0.02055,0.000745,0.00083,0.001156,0.000736,"hat",0.012485,0.000745,0.000736
100,0.5,0.05,0.1,0.5,5,0.828203,0.846,0.959799,0.834655,0.017797,0.131596,0.006452,0.000941,0.018215,0.000818,0.00078,0.001122,0.000971,"hat",0.006452,0.000818,0.000971
100,0.5,0.05,0.1,0.5,5.5,0.861361,0.884,0.988464,0.869297,0.022639,0.127102,0.007935,0.000977,0.016312,0.000449,0.00058,0.000196,0.000482,"hat",0.007935,0.000449,0.000482
100,0.5,0.05,0.1,0.5,6,0.88839,0.906,0.997812,0.89592,0.01761,0.109422,0.00753,0.000694,0.011992,0.000375,0.00048,2.4e-05,0.000398,"hat",0.00753,0.000375,0.000398
100,0.5,0.05,0.1,0.5,6.5,0.910337,0.924,0.999812,0.912952,0.013663,0.089474,0.002615,0.000691,0.008006,0.000394,0.00063,0,0.000484,"hat",0.002615,0.000394,0.000484
100,0.5,0.05,0.1,0.5,7,0.928102,0.946,1,0.933237,0.017898,0.071898,0.005134,0.000704,0.005169,0.000393,0.00048,0,0.000458,"hat",0.005134,0.000393,0.000458
100,0.5,0.05,0.1,0.5,7.5,0.942442,0.96,1,0.946496,0.017558,0.057558,0.004054,0.000668,0.003313,0.000338,0.00045,0,0.000402,"hat",0.004054,0.000338,0.000402
100,0.5,0.05,0.1,0.5,8,0.953988,0.968,1,0.958818,0.014012,0.046012,0.00483,0.000332,0.002117,0.000159,0.00017,0,0.000169,"hat",0.00483,0.000159,0.000169
100,0.5,0.05,0.1,0.5,8.5,0.963267,0.97,1,0.960389,0.006733,0.036733,-0.002878,0.000165,0.001349,0.000144,0.00015,0,0.00017,"hat",-0.002878,0.000144,0.00017
100,0.5,0.05,0.1,0.5,9,0.970709,0.976,1,0.964937,0.005291,0.029291,-0.005772,0.000172,0.000858,0.000132,0.00018,0,0.000123,"hat",-0.005772,0.000132,0.000123
100,0.5,0.05,0.1,0.5,9.5,0.976669,0.978,1,0.96686,0.001331,0.023331,-0.009808,9.8e-05,0.000544,0.000234,0.00012,0,0.000173,"hat",-0.009808,0.000234,0.000173
100,0.5,0.05,0.1,0.5,10,0.981434,0.982,1,0.970249,0.000566,0.018566,-0.011185,5.6e-05,0.000345,0.000211,7e-05,0,0.000107,"hat",-0.011185,0.000211,0.000107
100,0.5,0.05,0.1,0.5,10.5,0.985239,0.986,1,0.975537,0.000761,0.014761,-0.009702,6.5e-05,0.000218,0.000161,8e-05,0,8.3e-05,"hat",-0.009702,0.000161,8.3e-05
100,0.5,0.05,0.1,0.5,11,0.988274,0.988,1,0.978555,-0.000274,0.011726,-0.009719,9.6e-05,0.000137,0.000183,0.00012,0,0.00011,"hat",-0.009719,0.000183,0.00011
100,0.5,0.05,0.1,0.5,11.5,0.990692,0.992,1,0.981764,0.001308,0.009308,-0.008929,5.8e-05,8.7e-05,0.000136,7e-05,0,7e-05,"hat",-0.008929,0.000136,7e-05
100,0.5,0.05,0.1,0.5,12,0.992617,0.996,1,0.985545,0.003383,0.007383,-0.007072,3.5e-05,5.5e-05,7.7e-05,3e-05,0,3.3e-05,"hat",-0.007072,7.7e-05,3.3e-05
100,0.5,0.05,0.25,-0.5,0,0,0,0.125715,0,0,0.125715,0,0,0.016295,0,0,0.000613,0,"hat",0,0,0
100,0.5,0.05,0.25,-0.5,0.5,0.081109,0.07,0.195715,0.046876,-0.011109,0.114607,-0.034233,0.000883,0.015424,0.001527,0.00095,0.002861,0.000444,"hat",-0.034233,0.001527,0.000444
100,0.5,0.05,0.25,-0.5,1,0.198748,0.204,0.329715,0.175081,0.005252,0.130967,-0.023667,0.000332,0.01804,0.000964,0.00038,0.00111,0.000505,"hat",-0.023667,0.000964,0.000505
100,0.5,0.05,0.25,-0.5,1.5,0.31773,0.31,0.435715,0.284395,-0.00773,0.117986,-0.033335,5e-04,0.014645,0.001681,0.00055,0.000906,0.000712,"hat",-0.033335,0.001681,0.000712
100,0.5,0.05,0.25,-0.5,2,0.427593,0.414,0.539715,0.394022,-0.013593,0.112122,-0.033571,0.001409,0.014558,0.002187,0.00153,0.002483,0.001325,"hat",-0.033571,0.002187,0.001325
100,0.5,0.05,0.25,-0.5,2.5,0.524709,0.498,0.623715,0.485475,-0.026709,0.099007,-0.039234,0.001329,0.010702,0.002133,0.00077,0.001125,0.000743,"hat",-0.039234,0.002133,0.000743
100,0.5,0.05,0.25,-0.5,3,0.608375,0.6,0.725715,0.574242,-0.008375,0.117341,-0.034133,0.00099,0.014729,0.00159,0.00115,0.0012,0.000531,"hat",-0.034133,0.00159,0.000531
100,0.5,0.05,0.25,-0.5,3.5,0.679238,0.666,0.791715,0.655848,-0.013238,0.112478,-0.02339,0.000759,0.01387,0.00097,0.00073,0.001524,0.000528,"hat",-0.02339,0.00097,0.000528
100,0.5,0.05,0.25,-0.5,4,0.738536,0.742,0.867715,0.722373,0.003464,0.12918,-0.016163,0.001348,0.01712,0.002122,0.00167,0.000541,0.002326,"hat",-0.016163,0.002122,0.002326
100,0.5,0.05,0.25,-0.5,4.5,0.78771,0.78,0.905715,0.766951,-0.00771,0.118006,-0.020758,0.003139,0.015101,0.003975,0.00385,0.00147,0.00443,"hat",-0.020758,0.003975,0.00443
100,0.5,0.05,0.25,-0.5,5,0.828203,0.818,0.943715,0.810426,-0.010203,0.115513,-0.017777,0.00312,0.014508,0.003011,0.00377,0.001456,0.003368,"hat",-0.017777,0.003011,0.003368
100,0.5,0.05,0.25,-0.5,5.5,0.861361,0.864,0.988645,0.851099,0.002639,0.127284,-0.010262,0.001351,0.016399,0.001612,0.00168,0.000247,0.001883,"hat",-0.010262,0.001612,0.001883
100,0.5,0.05,0.25,-0.5,6,0.88839,0.888,1,0.883774,-0.00039,0.11161,-0.004616,0.000736,0.012457,0.000715,0.00092,0,0.000867,"hat",-0.004616,0.000715,0.000867
100,0.5,0.05,0.25,-0.5,6.5,0.910337,0.914,1,0.904744,0.003663,0.089663,-0.005594,0.000917,0.008039,0.000764,0.00113,0,0.000916,"hat",-0.005594,0.000764,0.000916
100,0.5,0.05,0.25,-0.5,7,0.928102,0.93,1,0.918158,0.001898,0.071898,-0.009945,0.000484,0.005169,0.000477,6e-04,0,0.000472,"hat",-0.009945,0.000477,0.000472
100,0.5,0.05,0.25,-0.5,7.5,0.942442,0.936,1,0.923685,-0.006442,0.057558,-0.018756,0.000465,0.003313,0.000744,0.00053,0,0.00049,"hat",-0.018756,0.000744,0.00049
100,0.5,0.05,0.25,-0.5,8,0.953988,0.946,1,0.935471,-0.007988,0.046012,-0.018517,0.000488,0.002117,0.000767,0.00053,0,0.00053,"hat",-0.018517,0.000767,0.00053
100,0.5,0.05,0.25,-0.5,8.5,0.963267,0.954,1,0.948503,-0.009267,0.036733,-0.014764,0.00051,0.001349,0.00066,0.00053,0,0.000553,"hat",-0.014764,0.00066,0.000553
100,0.5,0.05,0.25,-0.5,9,0.970709,0.968,1,0.957487,-0.002709,0.029291,-0.013222,0.000503,0.000858,0.000685,0.00062,0,0.000637,"hat",-0.013222,0.000685,0.000637
100,0.5,0.05,0.25,-0.5,9.5,0.976669,0.974,1,0.966182,-0.002669,0.023331,-0.010487,0.000351,0.000544,0.000436,0.00043,0,0.000407,"hat",-0.010487,0.000436,0.000407
100,0.5,0.05,0.25,-0.5,10,0.981434,0.98,1,0.969869,-0.001434,0.018566,-0.011565,0.000322,0.000345,0.000446,4e-04,0,0.00039,"hat",-0.011565,0.000446,0.00039
100,0.5,0.05,0.25,-0.5,10.5,0.985239,0.982,1,0.971239,-0.003239,0.014761,-0.014,0.000306,0.000218,0.000489,0.00037,0,0.000367,"hat",-0.014,0.000489,0.000367
100,0.5,0.05,0.25,-0.5,11,0.988274,0.984,1,0.974242,-0.004274,0.011726,-0.014032,0.000202,0.000137,0.000459,0.00023,0,0.000328,"hat",-0.014032,0.000459,0.000328
100,0.5,0.05,0.25,-0.5,11.5,0.990692,0.986,1,0.975083,-0.004692,0.009308,-0.015609,0.000246,8.7e-05,0.000474,0.00028,0,0.000288,"hat",-0.015609,0.000474,0.000288
100,0.5,0.05,0.25,-0.5,12,0.992617,0.988,1,0.978684,-0.004617,0.007383,-0.013932,0.000157,5.5e-05,0.000293,0.00017,0,0.000123,"hat",-0.013932,0.000293,0.000123
100,0.5,0.05,0.25,0,0,0,0,0.109676,0.001641,0,0.109676,0.001641,0,0.012161,1.2e-05,0,0.000165,1.1e-05,"hat",0.001641,1.2e-05,1.1e-05
100,0.5,0.05,0.25,0,0.5,0.081109,0.092,0.201676,0.082261,0.010891,0.120568,0.001152,0.001375,0.015534,0.000835,0.00157,0.001246,0.001042,"hat",0.001152,0.000835,0.001042
100,0.5,0.05,0.25,0,1,0.198748,0.21,0.319676,0.198364,0.011252,0.120928,-0.000384,0.002687,0.016674,0.002544,0.0032,0.002563,0.00318,"hat",-0.000384,0.002544,0.00318
100,0.5,0.05,0.25,0,1.5,0.31773,0.332,0.441676,0.310584,0.01427,0.123947,-0.007146,0.00194,0.017035,0.001649,0.00217,0.00209,0.001998,"hat",-0.007146,0.001649,0.001998
100,0.5,0.05,0.25,0,2,0.427593,0.44,0.549676,0.428522,0.012407,0.122083,0.000929,0.002634,0.017707,0.001036,0.0031,0.003504,0.001294,"hat",0.000929,0.001036,0.001294
100,0.5,0.05,0.25,0,2.5,0.524709,0.546,0.655676,0.533984,0.021291,0.130968,0.009275,0.000637,0.017552,0.00026,0.00023,5e-04,0.000218,"hat",0.009275,0.00026,0.000218
100,0.5,0.05,0.25,0,3,0.608375,0.64,0.749676,0.62905,0.031625,0.141302,0.020675,0.0012,0.020146,0.000664,0.00025,0.000225,0.000295,"hat",0.020675,0.000664,0.000295
100,0.5,0.05,0.25,0,3.5,0.679238,0.72,0.829676,0.709329,0.040762,0.150439,0.030092,0.002142,0.022974,0.001323,6e-04,0.000428,0.000522,"hat",0.030092,0.001323,0.000522
100,0.5,0.05,0.25,0,4,0.738536,0.792,0.901676,0.779578,0.053464,0.163141,0.041042,0.003314,0.026815,0.002203,0.00057,0.000251,0.000648,"hat",0.041042,0.002203,0.000648
100,0.5,0.05,0.25,0,4.5,0.78771,0.826,0.935676,0.819136,0.03829,0.147967,0.031426,0.00169,0.021975,0.001159,0.00028,0.000101,0.000214,"hat",0.031426,0.001159,0.000214
100,0.5,0.05,0.25,0,5,0.828203,0.864,0.973676,0.854094,0.035797,0.145474,0.025891,0.001545,0.021381,0.000993,0.00033,0.000273,0.000403,"hat",0.025891,0.000993,0.000403
100,0.5,0.05,0.25,0,5.5,0.861361,0.9,0.995367,0.885322,0.038639,0.134005,0.023961,0.002253,0.018023,0.001328,0.00095,8.2e-05,0.000942,"hat",0.023961,0.001328,0.000942
100,0.5,0.05,0.25,0,6,0.88839,0.908,0.999857,0.902348,0.01961,0.111467,0.013959,0.000881,0.012425,0.000769,0.00062,0,0.000718,"hat",0.013959,0.000769,0.000718
100,0.5,0.05,0.25,0,6.5,0.910337,0.932,1,0.920309,0.021663,0.089663,0.009971,0.001005,0.008039,0.000763,0.00067,0,0.00083,"hat",0.009971,0.000763,0.00083
100,0.5,0.05,0.25,0,7,0.928102,0.948,1,0.939067,0.019898,0.071898,0.010964,0.001412,0.005169,0.001044,0.00127,0,0.001155,"hat",0.010964,0.001044,0.001155
100,0.5,0.05,0.25,0,7.5,0.942442,0.96,1,0.949279,0.017558,0.057558,0.006838,0.000828,0.003313,0.000614,0.00065,0,0.000709,"hat",0.006838,0.000614,0.000709
100,0.5,0.05,0.25,0,8,0.953988,0.968,1,0.955549,0.014012,0.046012,0.00156,0.000692,0.002117,0.000495,0.00062,0,0.000615,"hat",0.00156,0.000495,0.000615
100,0.5,0.05,0.25,0,8.5,0.963267,0.972,1,0.960963,0.008733,0.036733,-0.002304,0.000692,0.001349,0.000612,0.00077,0,0.000759,"hat",-0.002304,0.000612,0.000759
100,0.5,0.05,0.25,0,9,0.970709,0.978,1,0.967028,0.007291,0.029291,-0.003681,0.000469,0.000858,0.000454,0.00052,0,0.000551,"hat",-0.003681,0.000454,0.000551
100,0.5,0.05,0.25,0,9.5,0.976669,0.982,1,0.972553,0.005331,0.023331,-0.004116,0.000204,0.000544,0.000189,0.00022,0,0.000215,"hat",-0.004116,0.000189,0.000215
100,0.5,0.05,0.25,0,10,0.981434,0.986,1,0.975609,0.004566,0.018566,-0.005825,0.000125,0.000345,0.000146,0.00013,0,0.00014,"hat",-0.005825,0.000146,0.00014
100,0.5,0.05,0.25,0,10.5,0.985239,0.988,1,0.977971,0.002761,0.014761,-0.007268,0.000144,0.000218,0.000196,0.00017,0,0.000179,"hat",-0.007268,0.000196,0.000179
100,0.5,0.05,0.25,0,11,0.988274,0.992,1,0.981716,0.003726,0.011726,-0.006558,7e-05,0.000137,0.000109,7e-05,0,8.3e-05,"hat",-0.006558,0.000109,8.3e-05
100,0.5,0.05,0.25,0,11.5,0.990692,0.994,1,0.983211,0.003308,0.009308,-0.007481,3.5e-05,8.7e-05,9e-05,3e-05,0,4.2e-05,"hat",-0.007481,9e-05,4.2e-05
100,0.5,0.05,0.25,0,12,0.992617,0.994,1,0.983938,0.001383,0.007383,-0.008678,2.6e-05,5.5e-05,1e-04,3e-05,0,3.1e-05,"hat",-0.008678,1e-04,3.1e-05
100,0.5,0.05,0.25,0.5,0,0,0,0.118021,0.01615,0,0.118021,0.01615,0,0.014026,0.00033,0,0.000121,8.6e-05,"hat",0.01615,0.00033,8.6e-05
100,0.5,0.05,0.25,0.5,0.5,0.081109,0.084,0.202021,0.099931,0.002891,0.120912,0.018822,0.000712,0.015757,0.000857,0.00088,0.001422,0.000629,"hat",0.018822,0.000857,0.000629
100,0.5,0.05,0.25,0.5,1,0.198748,0.202,0.320021,0.207973,0.003252,0.121273,0.009225,0.001507,0.016322,0.0012,0.00187,0.002018,0.001394,"hat",0.009225,0.0012,0.001394
100,0.5,0.05,0.25,0.5,1.5,0.31773,0.32,0.438021,0.319485,0.00227,0.120291,0.001755,0.000925,0.015311,0.001059,0.00115,0.001051,0.00132,"hat",0.001755,0.001059,0.00132
100,0.5,0.05,0.25,0.5,2,0.427593,0.436,0.554021,0.425274,0.008407,0.126428,-0.002319,0.000615,0.016469,0.000633,0.00068,0.000606,0.000784,"hat",-0.002319,0.000633,0.000784
100,0.5,0.05,0.25,0.5,2.5,0.524709,0.546,0.664021,0.525993,0.021291,0.139312,0.001284,0.001997,0.020632,0.001995,0.00193,0.00153,0.002492,"hat",0.001284,0.001995,0.002492
100,0.5,0.05,0.25,0.5,3,0.608375,0.628,0.746021,0.611218,0.019625,0.137646,0.002844,0.003481,0.021274,0.003483,0.00387,0.00291,0.004344,"hat",0.002844,0.003483,0.004344
100,0.5,0.05,0.25,0.5,3.5,0.679238,0.69,0.808021,0.679644,0.010762,0.128783,0.000406,0.001116,0.017229,0.001493,0.00125,0.000805,0.001866,"hat",0.000406,0.001493,0.001866
100,0.5,0.05,0.25,0.5,4,0.738536,0.736,0.854021,0.723252,-0.002536,0.115485,-0.015284,0.00079,0.013867,0.001347,0.00098,0.000663,0.001392,"hat",-0.015284,0.001347,0.001392
100,0.5,0.05,0.25,0.5,4.5,0.78771,0.796,0.914021,0.776685,0.00829,0.126311,-0.011025,0.000693,0.016243,0.000926,0.00078,0.000361,0.001006,"hat",-0.011025,0.000926,0.001006
100,0.5,0.05,0.25,0.5,5,0.828203,0.84,0.958021,0.824589,0.011797,0.129818,-0.003614,0.000859,0.017254,0.000882,9e-04,0.000502,0.001087,"hat",-0.003614,0.000882,0.001087
100,0.5,0.05,0.25,0.5,5.5,0.861361,0.872,0.986979,0.860835,0.010639,0.125618,-0.000526,0.000809,0.015976,0.000754,0.00087,0.000246,0.000942,"hat",-0.000526,0.000754,0.000942
100,0.5,0.05,0.25,0.5,6,0.88839,0.9,1,0.88348,0.01161,0.11161,-0.00491,0.000335,0.012457,0.000521,0.00025,0,0.000621,"hat",-0.00491,0.000521,0.000621
100,0.5,0.05,0.25,0.5,6.5,0.910337,0.912,1,0.902168,0.001663,0.089663,-0.00817,0.000139,0.008039,0.000209,0.00017,0,0.000177,"hat",-0.00817,0.000209,0.000177
100,0.5,0.05,0.25,0.5,7,0.928102,0.93,1,0.918284,0.001898,0.071898,-0.009819,0.000324,0.005169,0.000409,4e-04,0,0.00039,"hat",-0.009819,0.000409,0.00039
100,0.5,0.05,0.25,0.5,7.5,0.942442,0.946,1,0.933337,0.003558,0.057558,-0.009105,0.000237,0.003313,0.000407,0.00028,0,0.000405,"hat",-0.009105,0.000407,0.000405
100,0.5,0.05,0.25,0.5,8,0.953988,0.956,1,0.943766,0.002012,0.046012,-0.010222,0.000188,0.002117,0.000386,0.00023,0,0.000351,"hat",-0.010222,0.000386,0.000351
100,0.5,0.05,0.25,0.5,8.5,0.963267,0.962,1,0.949948,-0.001267,0.036733,-0.013319,0.000298,0.001349,0.00046,0.00037,0,0.000354,"hat",-0.013319,0.00046,0.000354
100,0.5,0.05,0.25,0.5,9,0.970709,0.966,1,0.954444,-0.004709,0.029291,-0.016265,0.000406,0.000858,0.000605,0.00048,0,0.000425,"hat",-0.016265,0.000605,0.000425
100,0.5,0.05,0.25,0.5,9.5,0.976669,0.978,1,0.966821,0.001331,0.023331,-0.009847,0.000138,0.000544,0.000268,0.00017,0,0.000214,"hat",-0.009847,0.000268,0.000214
100,0.5,0.05,0.25,0.5,10,0.981434,0.982,1,0.970398,0.000566,0.018566,-0.011036,0.000136,0.000345,0.000263,0.00017,0,0.000177,"hat",-0.011036,0.000263,0.000177
100,0.5,0.05,0.25,0.5,10.5,0.985239,0.982,1,0.971015,-0.003239,0.014761,-0.014224,0.000146,0.000218,0.000358,0.00017,0,0.000194,"hat",-0.014224,0.000358,0.000194
100,0.5,0.05,0.25,0.5,11,0.988274,0.984,1,0.971627,-0.004274,0.011726,-0.016647,0.000122,0.000137,0.000417,0.00013,0,0.000175,"hat",-0.016647,0.000417,0.000175
100,0.5,0.05,0.25,0.5,11.5,0.990692,0.992,1,0.980499,0.001308,0.009308,-0.010193,9.8e-05,8.7e-05,0.000192,0.00012,0,0.00011,"hat",-0.010193,0.000192,0.00011
100,0.5,0.05,0.25,0.5,12,0.992617,0.998,1,0.985788,0.005383,0.007383,-0.006829,4.5e-05,5.5e-05,8.2e-05,2e-05,0,4.4e-05,"hat",-0.006829,8.2e-05,4.4e-05
100,0.5,0.05,0.5,-0.5,0,0,0,0.117313,0.005658,0,0.117313,0.005658,0,0.01387,9.6e-05,0,0.000135,8e-05,"hat",0.005658,9.6e-05,8e-05
